,PNW_final_cc,SE_final_cc,INW_final_cc,NE_final_cc,SE_hardwood_final_cc,NE_hardwood_final_cc
32,0.5092468862827095,0.5335507572828126,0.5011169040581521,0.5166944916491465,0.4811537425859685,0.49846258780823255
33,0.5028163330105392,0.5344549439527146,0.5121904827585817,0.5008640775415191,0.4994533235999198,0.4818090565789638
34,0.5064446486331231,0.5315683677773095,0.5068024474289416,0.5308989519280619,0.492546039092661,0.47985761628964707
35,0.5051944675631704,0.5346777202348553,0.514416168388126,0.514483430020247,0.4946330492063817,0.4801942652819769
36,0.5048757397101732,0.5330467991646525,0.5134813561763624,0.5299768168206334,0.4795684469968055,0.48576533493011
37,0.5043162622366076,0.5346634142391248,0.5138109937066124,0.4964842785929216,0.49859847570642163,0.497828389444523
38,0.5068036622293618,0.5298351637529157,0.5264687107401704,0.49722597770352556,0.4842763862522954,0.49083829533393303
39,0.5058340918753466,0.5358857012173451,0.496342400614674,0.5166785632220388,0.4858296847276492,0.4976214984091936
40,0.5074313710420149,0.5321114311556533,0.5211791614092247,0.49926759034453017,0.48548441007850307,0.49901891987605607
41,0.5035723897305935,0.5315070710626488,0.522755663666495,0.5261493736001721,0.48967946622653336,0.4973110846312873
42,0.5017852643184421,0.529587954842826,0.5191759243431728,0.5004074942514724,0.48297207286073124,0.48749445360748045
43,0.5057142113858707,0.5313781351029064,0.5216164829813219,0.5347902257783299,0.4867773449450928,0.4956666669719165
44,0.5038679103757008,0.5297974702708536,0.5081567851270418,0.50981460943404,0.4933376334537417,0.4964805514722394
45,0.5040824247093313,0.5339910838617783,0.5175945283811043,0.5149573215875592,0.49242809835866747,0.49288447200904395
46,0.5036499617781519,0.5354314970041828,0.5262809018277963,0.5219332669833974,0.4931541234911929,0.4871928629631549
47,0.5040749183446307,0.5319487286614599,0.4984363342779453,0.535814363082002,0.49275652622281935,0.4892053222786561
48,0.5032550221940338,0.5348448576244573,0.502612574856225,0.521857702501228,0.47961076586525375,0.4891080325208693
49,0.5066049311898586,0.5307928572942701,0.5020200063074304,0.5064560468533252,0.4880041572668647,0.48488873206907607
50,0.503448173889609,0.5332418433228796,0.5039790521185475,0.4971844182696972,0.4925864341577173,0.49648871002420963
51,0.502375787145024,0.5340927224739952,0.4990993068096853,0.5321754001589659,0.496805168292765,0.4903690761004468
52,0.5076877161331238,0.5329303226151383,0.5135302209407199,0.5322994603579333,0.4916638396723943,0.49542217497759167
53,0.509699113551052,0.5331814836377311,0.498270558331966,0.5224704666626008,0.48263426553605426,0.4867256675890601
54,0.5039158016724589,0.5297046829061969,0.513739931886728,0.5223772470493582,0.48181816452008497,0.48716811227488754
55,0.5069996660569323,0.5329474215816409,0.5260391733598094,0.5024050715779522,0.4959335351945908,0.4989041876979665
56,0.5082500887611128,0.5348748071673465,0.5060755467240694,0.5154621701697827,0.4965548983703501,0.48201994267228243
57,0.5025987467350927,0.5331778399893947,0.5198816433909352,0.5234629902527241,0.48648420377599305,0.49902336647732626
58,0.5065815885409232,0.5306202754874858,0.5090194585658333,0.5084417714895753,0.4881193981493415,0.4971096333806338
59,0.5026314934951621,0.5339453490582655,0.5154525064641797,0.5226386148296526,0.486635316967951,0.4850643976592428
60,0.5045815040405469,0.5311084623075073,0.5033360785987921,0.5150859607132373,0.49611918055542203,0.491784646892539
61,0.507892145203338,0.5295283599519537,0.5051544961116677,0.5009302796113319,0.48464863975243583,0.48121878967193193
62,0.5040711900198667,0.5346116163542014,0.5024601580889339,0.5086727474483793,0.48543902023487734,0.4953073785624333
63,0.5035266268571227,0.5328667718875778,0.5282674494995518,0.5166523111762676,0.4874739392102313,0.489043959411898
64,0.5061382895423803,0.5348855070470255,0.5141271067242413,0.5193007703887978,0.48631605879526707,0.48256775262963786
65,0.5052573262172401,0.5357513413328053,0.5117114787926897,0.5075618724822196,0.4948232118223257,0.48033410282609346
66,0.5036016193665538,0.5352208354535922,0.5187872783533716,0.524641090809351,0.48634619217464614,0.49302337461645285
67,0.5101700491693522,0.5343061119244934,0.5086871607845307,0.523959646163919,0.48587429437844065,0.4935715722798927
68,0.5057280272136533,0.5318681550600949,0.5217072767307972,0.5349044622016773,0.49485839681349203,0.4838361125217384
69,0.5031379426616681,0.5356171926970285,0.5033570094059103,0.5149052790695372,0.4897504301987449,0.4952060246434833
70,0.506155817608325,0.5300748168849418,0.5214607093484361,0.5136235202473902,0.4963082940193919,0.48366710015193665
71,0.5033532787450664,0.5336285521386174,0.5019913451159106,0.5271665888187678,0.4874151801993908,0.4912557796702261
72,0.5038868325572223,0.5296139739905946,0.4988233052741569,0.51322744382582,0.4909497508592603,0.485818054630556
73,0.508558982452527,0.5311908017651821,0.5066722331514497,0.5011086084747355,0.4904719052696629,0.4976655202471033
74,0.510194282827,0.5295464158769185,0.5087045316872844,0.49675410195428665,0.4860468818156035,0.4936809455819378
75,0.5062267760974378,0.5360295616205644,0.5016418351213255,0.5081725024012295,0.48234939184197645,0.4927873665771739
76,0.5037853003211391,0.5352382644172311,0.5015267171412441,0.5334898966198193,0.48591077560415663,0.48448639337548927
77,0.5045454376656147,0.5341775941042455,0.5183668147373148,0.5296871470546112,0.47944696436116596,0.47941603490045887
78,0.5061871457415787,0.5346507519043135,0.5282943585335956,0.5207762563267175,0.49492421778954215,0.4815806567048553
79,0.5049512009612392,0.5311178948542616,0.5038950595285449,0.518442837991421,0.48822487519320346,0.4821626730270866
80,0.5088352860035071,0.5342744225701299,0.5072985777816507,0.49772298490642014,0.4947145970129001,0.47939565617178487
81,0.5099747178618067,0.5355471772300868,0.5209592016351858,0.5246144864056926,0.49568501073412374,0.48323915599471395
82,0.5085413828679409,0.5348673588484693,0.5099374340311666,0.5086052940593447,0.49342085297501176,0.4960671820995831
83,0.5038462737697615,0.5356665071196615,0.5120734278086154,0.5337758549678646,0.4870969677539491,0.48007167155463104
84,0.5039826121542027,0.5296010414250163,0.504410177595562,0.5263946982040106,0.4985801398959348,0.4811604117762724
85,0.5088974931018002,0.5311507526053588,0.501860213865161,0.5021364428429892,0.49426557114970493,0.48881286380572525
86,0.5054431489591067,0.5355113602290869,0.5127124836722367,0.5284215376496355,0.4962628662032563,0.48131201971247356
87,0.5026658383069589,0.5359258797999717,0.523624116872518,0.5356101866615425,0.4904158100248185,0.49289265030396623
88,0.5051232726408865,0.531588355314385,0.5029680929843381,0.5130663292684828,0.4985002326510577,0.4848740175010116
89,0.5074855089591583,0.5300379788924209,0.5036277987169265,0.4973580412915654,0.48644080263047024,0.4920212027362763
90,0.5103849181250711,0.5342762534551315,0.5208329991214058,0.5096175061549015,0.49937583507880956,0.485343466715048
91,0.5019509162371222,0.531055346287487,0.5256563892368049,0.5141704005465159,0.4905860629033419,0.4947123487876206
92,0.5021332299736265,0.5300983184444045,0.5162663132221055,0.5234909149257547,0.49586737018452676,0.49044011743123644
93,0.5102166840992509,0.5306519706394777,0.5078018816215105,0.5067866047414571,0.49147169024463705,0.4907624013453572
94,0.5095856084819139,0.5306067324707819,0.5187796425366739,0.5021745944301224,0.48107882214496833,0.482659218661308
95,0.5067004372964516,0.5327626279087012,0.5208975909818329,0.5304593470334396,0.49374241038053795,0.48849598605354344
96,0.5026146737263772,0.5322576026435313,0.5253756782739967,0.5218247788983422,0.48158765219824184,0.4888112615548804
97,0.507323765442239,0.5318130202886253,0.5081065182027237,0.5233006799585499,0.4857979700464601,0.48350313143177986
98,0.5063963724313484,0.5329661286243299,0.5153794845654831,0.5334961350998818,0.480201760697847,0.49382527920337266
99,0.5063970672725313,0.5342946704050008,0.5119790729668117,0.5115722493902768,0.47974338806103184,0.48546693855009737
100,0.5042532246955197,0.5327287622584355,0.5236944146385737,0.49618522381970026,0.48118416523875784,0.4962182049338769
101,0.5016148377836966,0.5297554897542218,0.5002278935391254,0.5297098006937099,0.48095930342812865,0.4928580831703974
102,0.5030955585082272,0.5316822422341602,0.4994555789381625,0.5242771720234394,0.4971201866011463,0.49644977398604107
103,0.5039720722545328,0.5331055914396581,0.49815395477834434,0.496662486143712,0.4852791773246561,0.49124081306987255
104,0.5028118424758445,0.5322347672980376,0.5039800298234766,0.4970646864511741,0.4966289324215906,0.4905372405850854
105,0.5090486987148488,0.5304100580982753,0.5033030751490831,0.5344660904422637,0.48540072697320874,0.48614322522214726
106,0.5024957344087119,0.53369621424392,0.5212559052689557,0.5133069768122216,0.48462468245328577,0.49646821899711346
107,0.5078943418102272,0.5323692732182047,0.5139125492270267,0.5285156054670123,0.4810649647674253,0.48407895157752456
108,0.5055593513389132,0.5340467829312785,0.5225191645494877,0.5222013308137023,0.49271486151193483,0.4896482273332402
109,0.5100927809888841,0.5327653159140371,0.5203081630579417,0.5303288910399989,0.48712997190837126,0.4951172984530021
110,0.5041540396240707,0.5309456590866526,0.4967157465670503,0.5258264174833026,0.4982729039560579,0.4910181504878429
111,0.5085613880488716,0.5349280595128051,0.5023899562110353,0.5205666952672612,0.4900434649870255,0.4871035823965399
112,0.5044210662241699,0.5350742899976597,0.5009335658944348,0.50879164898098,0.483198032934266,0.487541231925235
113,0.5028668536726164,0.531874603509921,0.513519362010206,0.5095515636326371,0.49483321355236837,0.4982266794926656
114,0.5080808638725557,0.530853237277638,0.5250611801317886,0.5303774126995602,0.4843442208455498,0.4818123859098466
115,0.5029218439064564,0.5321912679331787,0.5066955622527305,0.535262263953667,0.4794122448294651,0.49786597478057854
116,0.5018744596512881,0.5310408916418551,0.5115257973735651,0.5331500622949429,0.49695778506841143,0.49907548540355423
117,0.5073519009549082,0.5316388006913001,0.5215229581847127,0.5074115669127842,0.493268804866794,0.4983998925708658
118,0.5029069722048172,0.5296704232872854,0.5087378821913615,0.5316181554796993,0.4905368676282326,0.48952211985826277
119,0.50738832104253,0.5305265706309507,0.4996042049534788,0.5186477825299705,0.4924878644848545,0.49880258052035786
120,0.5031252692646964,0.5307044874743406,0.5063743899374862,0.5152298980864595,0.4967999901715936,0.48077145301010393
121,0.5023542275985309,0.5311721534123948,0.5278105957084407,0.5020118297565235,0.49470393283972813,0.48989811515182063
122,0.5025286647742757,0.5356638789075983,0.5180435848177758,0.5304765479264387,0.48738492718756343,0.4949914937890709
123,0.5045556205612493,0.5346999897674408,0.4980222054778023,0.5342793934043242,0.4969832620959703,0.4975078405035245
124,0.5082237647222771,0.5346667658716795,0.5012081752921058,0.5019751775082627,0.48893310386465877,0.4927211599996947
125,0.5031647613387278,0.5314809162433348,0.5139515702103394,0.4980976940118266,0.4978304774010151,0.48835234535048366
126,0.5045987208173154,0.5310954618849728,0.5074542861603515,0.5087514526835685,0.4919301210947215,0.49431783269031443
127,0.5046198590542609,0.5314727016361274,0.5024402594988141,0.5137661561718281,0.48146279550080123,0.49873664353741964
128,0.5033171750038569,0.5339209054326274,0.5155314406934177,0.5153476649073677,0.4822788226636829,0.4904464139864214
129,0.5066638527334123,0.5300821722036755,0.5011160410351629,0.4982770396636267,0.4862549446860496,0.487349444896591
130,0.509461481651662,0.5295752363749371,0.5021501611659764,0.5356974664197017,0.49765922904430293,0.49365760399262154
131,0.5038822111537162,0.5308276566470677,0.5225884595375325,0.5094358046871713,0.4918822994091168,0.4959929683404908
132,0.5072477166502322,0.5300162611630398,0.5250161620648343,0.5033802821627504,0.48944426789474216,0.49303691127065
133,0.5084032233845107,0.5359443702584178,0.5156514730470039,0.5122288731105137,0.4816105069886026,0.48149121281325613
134,0.5022943283770107,0.5353417944356328,0.5236347418229047,0.5346712073121596,0.4885364432283423,0.47954867025741205
135,0.5082926520451628,0.5312396655972186,0.5016040443064539,0.5079752085071231,0.486879735813731,0.4986702963354288
136,0.5084038525179778,0.5304948241313125,0.5167908385458757,0.49974966837337176,0.48440110736010045,0.4823884014845648
137,0.5041950171743937,0.5303408126167581,0.4989136006740014,0.49920978133198257,0.4921420290523158,0.4926487263960653
138,0.5086563760935151,0.5308474199651658,0.5061353233446949,0.535609767116478,0.496471025406815,0.4882621028705785
139,0.5102250606578271,0.531306537676,0.5139313349068685,0.5062472469752778,0.4796871819593049,0.4905322151631236
140,0.5089633294143439,0.5335609044324211,0.5140944183072812,0.5352810608120353,0.48569771006469964,0.4854149521689594
141,0.5066086352434334,0.5338109330948612,0.5188318466144829,0.5307374555149136,0.48414281693367023,0.4872770706885436
142,0.5028577914911124,0.5342540297251781,0.5256475243257407,0.5063666536279644,0.4908336161850712,0.49931311760144315
143,0.509466024745742,0.5334523112116312,0.5181214991208506,0.5109244873220438,0.4986501298197229,0.49748728685002896
144,0.5087864399456854,0.5345345619079599,0.5003150976185624,0.5185951323514347,0.4981369950170447,0.4899882049127349
145,0.5093648949450367,0.5360035183896946,0.5083527572699337,0.5269557158295634,0.4904246797827541,0.4864099641216245
146,0.502433067232899,0.5356837296067984,0.5260752166580924,0.5176852139170637,0.49088812320673547,0.4971212960172579
147,0.5027004337645457,0.535342432053185,0.514727713214045,0.5355028581072769,0.49114070498149787,0.4928704531195957
148,0.5017158743603055,0.5307925115652012,0.5134044891173234,0.49767668074348553,0.48201185571863187,0.48425142638431956
149,0.5094885830924616,0.5295144850327047,0.5020713115608499,0.5096384794326918,0.49320741772385085,0.4937819410800762
150,0.5061898233884392,0.5299638810221844,0.5194643461909957,0.5239296859968402,0.4826811808738717,0.49776921437834865
151,0.5096279769010583,0.5321015052772824,0.5206432484095946,0.5286091350526361,0.48437862948298865,0.4909056666895391
152,0.5022052736525429,0.5350164221544225,0.5070107650027197,0.5331042187977828,0.4946902672266397,0.48502630286584814
153,0.5028890846255875,0.5305434690786185,0.5008983324413089,0.5008336931853087,0.4977152429171628,0.4946599670678045
154,0.507588260124335,0.5324663008570706,0.5097206224418408,0.5301094846826928,0.4955523729248994,0.4841781927163954
155,0.5064836014556743,0.5347447869385298,0.503541448554096,0.5120437415519699,0.49305581143855365,0.4854647719045994
156,0.5044218964740415,0.5295316835683456,0.5011348700774637,0.5124998863671858,0.47949130787228916,0.49572325863885236
157,0.5064321388103815,0.5305904125485169,0.5003311517254273,0.4976621277547717,0.4908186188348829,0.48250931935709057
158,0.5026300263448459,0.5316744440279118,0.5206836419540061,0.5006349227048323,0.48687296417165066,0.48173345235906934
159,0.5023662089055924,0.5349657551362628,0.5162465278928914,0.5354497088372461,0.487354521419494,0.4820296197009676
160,0.5090383065609063,0.5348863323899661,0.5253568700468284,0.5194112075851546,0.4854772306082353,0.49900934791193563
161,0.5032420508056079,0.5313989958626868,0.5124515948065378,0.511310030171496,0.4891779878477301,0.4833205498995855
162,0.5080417455346503,0.5332695465947189,0.5047650867878908,0.5008758313028411,0.498196174423612,0.48268895525022243
163,0.5023146794436261,0.5340866468281199,0.5141873918793487,0.5310122158086985,0.4826412950191645,0.4810175864156645
164,0.5052670233818181,0.5358424448266786,0.5101876346240622,0.5128139570521535,0.49059072782378,0.4806902655416241
165,0.5104068929432173,0.5300300284481669,0.5023402209379864,0.5224169921207893,0.49046730420287327,0.49280790225539256
166,0.510202415362183,0.5329490641866748,0.5235160449703025,0.5104915502134807,0.4891911594236678,0.4810906447873726
167,0.5040196578326833,0.533136752459949,0.5265846875762533,0.5221104153456687,0.48918915439744987,0.48266898565684585
168,0.5043304236629214,0.5351689188571153,0.5145741622502283,0.5219614560539138,0.4977752673848701,0.4805086515578285
169,0.5048898882162675,0.5327709698342749,0.5156426827736409,0.5128880201098174,0.49639773193409925,0.48287115725083857
170,0.5102443467264279,0.5333749881751451,0.5204058071823553,0.5275315800658278,0.48882266340514346,0.4960509304684227
171,0.5050075468765688,0.5350536075274814,0.504439396402088,0.5044368583557791,0.4905101021752941,0.4851729445248423
172,0.5072316610535779,0.530222172424149,0.49662141579367775,0.5304314975010747,0.48471895620563404,0.4821608637125974
173,0.5054832715749584,0.532376541425601,0.5079632861826046,0.5017571580412018,0.48006965973137067,0.4947205060487637
174,0.5074194287678016,0.5315991423157332,0.5284594109029298,0.5345975729116167,0.48792591412596037,0.49271506502370765
175,0.5030193755163181,0.5346940566854265,0.5123661648989304,0.5298746430896687,0.49160890753255404,0.4850251964601644
176,0.5057457969123498,0.5328164108445461,0.5059146474709264,0.5184128254494828,0.4979326652962973,0.49550442295037284
177,0.5014400213631249,0.5353625393950933,0.5028952754351861,0.5336411271384648,0.4992705388772399,0.4853002938311985
178,0.5061526642143863,0.5335475938053412,0.5259389069243836,0.4983856293612526,0.48245637991287915,0.48661279648801814
179,0.5032655411546626,0.5340891357675738,0.5041428249263614,0.517229458221125,0.48607853103813653,0.49529477750467754
180,0.5060807339846851,0.5333381242270488,0.5057553049677332,0.5290597512059723,0.4873922320833883,0.49282760118620395
181,0.5095690318577962,0.5349609871680561,0.5141960055569846,0.4981633225463059,0.4894597001636067,0.48413352022500905
182,0.5066212756868964,0.5321614602636191,0.5183229961907907,0.5269386795288032,0.48640633006379197,0.48315960252936924
183,0.5094251034698,0.5330316773579721,0.5039495298481956,0.5074165668270397,0.48547663184683454,0.48029845316286524
184,0.5067523667520637,0.5295092639911019,0.5206965385261314,0.5038863904825901,0.4933347464777452,0.4853156852059813
185,0.5060631598106747,0.5299542877298036,0.5223388944864669,0.5345279455008332,0.48147813801271006,0.4871759574576922
186,0.5057408193838925,0.5350455572814579,0.5087556582722599,0.5251067963315529,0.48997231272497477,0.4823836410938106
187,0.5084092880353592,0.5358301579475211,0.5028311420250167,0.520974917834274,0.49290971757675806,0.48212588276364443
188,0.509810946405148,0.5310456055734519,0.512515833540787,0.5181311020288177,0.48988943280902,0.49945469756726507
189,0.5072219783557318,0.533705187861549,0.5093523656741967,0.4960709480249843,0.4873005748370909,0.4986485085963836
190,0.5041045640394858,0.5322780023940634,0.506362654240484,0.4966356129424476,0.4912204834867855,0.4985272610491107
191,0.5063704848364199,0.5319506797021765,0.5195635223484302,0.5174299020806262,0.4892955747686004,0.4855186861713731
192,0.5014426365339318,0.5357445926083487,0.4990226013132879,0.5216296340494306,0.48092731513523107,0.48493669804585154
193,0.5075541528278213,0.5325352922445653,0.5145575383726249,0.5323027335112307,0.4922488536765216,0.497649289025804
194,0.5082969839876449,0.5357577731554213,0.5210127002107012,0.5307365233796212,0.49675936096952816,0.49263603674331163
195,0.5015967504937451,0.5344724101216978,0.5120669884001051,0.5303588014796203,0.4825203838713703,0.49054584463999423
196,0.506673834492255,0.5317333561411343,0.5087976542458503,0.5113338736421077,0.47959420374177525,0.49121322439069365
197,0.5049602223704684,0.5334654828830343,0.5157189126827451,0.5332002475736155,0.4897622597780905,0.4825312391103453
198,0.505533608210289,0.530662256276492,0.5097382085619655,0.5157639750757628,0.48961127833550294,0.49502958695202154
199,0.5066875206364874,0.5347161047465548,0.5033623475847511,0.5071229232896841,0.4842863312100732,0.48610945715247916
200,0.5036776561371267,0.5305828909779593,0.5147945710899182,0.5087696466019457,0.4988708206103339,0.49845726448287236
201,0.510154619964336,0.5342371686460795,0.5153121380249573,0.5046938395273889,0.48095815179339485,0.4795914353226095
202,0.5053057985671534,0.5353079487484093,0.5069616164599534,0.5230042342529043,0.495051454896991,0.48637137078903436
203,0.5071611499731663,0.5340182114001856,0.5207987144242215,0.502109564921164,0.49155342655815937,0.4862831615272274
204,0.5100356839753739,0.533004831046244,0.5072603056035868,0.5168777174455937,0.490010111638207,0.499450252213258
205,0.5038872571252909,0.5317428621084079,0.515135416189429,0.5083352867704585,0.4963965300681625,0.49157013653546383
206,0.5018353275230881,0.5311821891745934,0.49796052165557425,0.5109605663003312,0.49031230736011755,0.49544163393291846
207,0.5030372099898318,0.5339189279399895,0.5199528051005436,0.5312971439133909,0.49908817511148085,0.4874421120757077
208,0.5049294599288197,0.5348148032035988,0.5194524842584635,0.525204030125854,0.4793029164036072,0.4866330761884828
209,0.5045329717726585,0.530831132006752,0.5271617093226891,0.5196875812783766,0.49890274788120037,0.486695505110778
210,0.5041698460231231,0.5321278729592391,0.5193026501699778,0.5290981983185846,0.48808469332376314,0.4991004414471846
211,0.5075304795719865,0.5343064366232306,0.5261775265954477,0.515180922138165,0.4912052505863852,0.4910147320902745
212,0.5021369846508861,0.532145400780626,0.5067354787970366,0.530979193498619,0.48112694015597274,0.48733954755266934
213,0.5052167769668613,0.5305749755744963,0.5181813094378355,0.5290625576237233,0.483251515172979,0.49195315096369185
214,0.5014118157531312,0.5320717522355972,0.5076573969168828,0.4984655032029807,0.4836419413080885,0.4988815714706089
215,0.5070278459646367,0.5333500431179421,0.49915275467237663,0.5003933772177301,0.48074776377264733,0.4976272456684326
216,0.504317330753378,0.5311099248672759,0.4986980891234508,0.5299890420394467,0.48630231471668295,0.4832825574431051
217,0.5036297404505671,0.5329759343589835,0.5144945034602753,0.5090528942230997,0.4815246462190127,0.4823894804310834
218,0.5073609135600868,0.5332442399409157,0.5092106561540989,0.5011550083313882,0.4855683562094228,0.48249390610678117
219,0.5099932823485371,0.5311516957592896,0.5190344111604934,0.5025713407144858,0.4842414928227398,0.48439495808526756
220,0.5025398111732426,0.5324513762486067,0.4992165325921475,0.5039609264865699,0.48727114534713595,0.4863325275893219
221,0.5021367486588403,0.5355517175593908,0.5089562201643245,0.5265691856695445,0.48047692465630837,0.4875854457016106
222,0.5038285211154623,0.5324812206547705,0.5015397440544813,0.5062589133103621,0.4900341190991731,0.4978852769654355
223,0.5078860302158701,0.5295298470745932,0.5270114814660657,0.5097358498202218,0.4886122903925359,0.4825985342906213
224,0.5028158913410059,0.5310169745623698,0.5061994921048404,0.5237537491083682,0.49040181357966195,0.4980896678003546
225,0.5086391833614351,0.5334836048782376,0.5047012653054354,0.5125440777713209,0.4818948405498641,0.48294430292934415
226,0.504120787009473,0.5358400785649657,0.4995495182860002,0.5151034187588518,0.48525309091485885,0.4976444372875614
227,0.503775852339254,0.5345953943405201,0.5174128394797123,0.504043821475403,0.49532076755917487,0.49169360598001505
228,0.5100300275430458,0.5314345411443994,0.5022069995455501,0.513608530647669,0.480987695494676,0.4957584618376211
229,0.5078426277778126,0.5298515726904562,0.5214943233366998,0.5001422566056278,0.4941687702029587,0.48625104058023544
230,0.5036344637982222,0.5358634038512928,0.5202202053793749,0.5063428954821888,0.4839386258257181,0.49518536643637623
231,0.5089831946436102,0.5335515504551869,0.5032299546754023,0.5045232267182292,0.48383801621567246,0.4836754785301524
232,0.5103076151121007,0.5311321842791275,0.5184285771610477,0.5235915841535523,0.4899399267634046,0.4977636881432109
233,0.5027842252171952,0.5321371349843714,0.5098100748802694,0.5015096579046939,0.4929717194824692,0.48210270315224163
234,0.5032779508175453,0.5353690085573786,0.5272535386798087,0.529081117706955,0.4804848625164046,0.4951857152318281
235,0.5059702799245726,0.5345271304150938,0.503984230074201,0.5267044687265545,0.49478783344919464,0.48239835003189424
236,0.5059064776976697,0.5360055545911785,0.5151687492589343,0.5051726844832097,0.4911940331868612,0.49922582912838664
237,0.5067652958743941,0.5315682622180633,0.5045239730366903,0.5059321431491909,0.48965635233992705,0.492846948603112
238,0.5076032477943138,0.5308445101476168,0.4969895438719232,0.5320458906707869,0.49118578738193386,0.49263762548157347
239,0.5052025660791923,0.5319056392679998,0.49788536844168507,0.5036314594677033,0.47992344505943035,0.49468041985956024
240,0.5022741341863677,0.5316477608132323,0.5027432045374528,0.5044306180281777,0.4892631804589609,0.4841747163825015
241,0.503640047449474,0.5351293051771456,0.4973912905431182,0.4985305686592419,0.4992073963221012,0.4878491404471212
242,0.5031360304518463,0.5352508298775842,0.5056900939765483,0.5251786767274313,0.49438468003631686,0.49359647929578837
243,0.505483783727261,0.529676361681873,0.5032084499398682,0.5149491570028152,0.49580508256335915,0.49874673247848
244,0.5079904193378249,0.5315590896687197,0.5267858250498608,0.5166119005513418,0.48209564504011554,0.48551495691093327
245,0.5052546305300848,0.5321427589639658,0.514265291289092,0.5314683275226681,0.4795969598836428,0.47984799957608876
246,0.5054847769325286,0.5338251211775851,0.5220890277617363,0.5209453319997208,0.49613015252210607,0.48475348985329414
247,0.5055359267604862,0.5305183622315943,0.4967866651201194,0.5227440782313092,0.4918094452541071,0.4802826136984767
248,0.508029089322971,0.535691238588089,0.5093404188374813,0.510704851768232,0.48685201225533625,0.49166076691948446
249,0.5070014418285301,0.531972093587969,0.504794276684969,0.5153494721574495,0.4958198079214703,0.4821756380761922
