,nitrogen_kg_per_t_greenwood,phosphate_kg_per_t_greenwood,potassium_kg_per_t_greenwood,herbicide_kg_per_t_greenwood,diesel_planting_L_per_t_greenwood,lubricants_planting_L_per_t_greenwood,electric_planting_MJ_per_t_greenwood,diesel_harvesting_L_per_t_greenwood_ME,lubricants_harvesting_L_per_t_greenwood_ME,gasoline_harvesting_L_per_t_greenwood_ME,harvesting_equipment_harvesting_kg_per_t_greenwood_ME,yield_residue_ton_of_drylog
37,0.30434344236449273,0.03084818797299632,0.00037477487925085797,0.004533973342022345,0.07346451454813016,0.0015663322922207235,0.42073085430947577,4.169995780861993,0.0655915604095433,0.6768470220561639,0.4057633487608427,78.33734513723516
38,0.9197497523382847,0.02169016640157517,0.00024804730478265624,0.00532386436834961,0.23959307854412232,0.0013561802460970126,0.4801513815787611,2.5750654095041314,0.06206735873820939,0.5112728121387609,0.478844342442375,72.90280096029792
39,0.18940804569371583,0.023837653046652002,0.00016701989848940857,0.005482404467566346,0.15215998437202932,0.0001484200951609607,0.4452314109688766,2.762962887488269,0.060234760973973483,0.463955764051813,0.49877474062213273,66.10778400100057
40,0.2195653045516888,0.03439848636495471,0.00035258681495106296,0.0009491875169703596,0.09234732772038977,0.0010452526340422768,0.44832891217318044,2.823787068979376,0.03715988216012189,0.5612661926840945,0.40868631390483745,62.833859423083005
41,0.31329435913361725,0.029752627101482923,0.00033344105443447957,0.00199338477663046,0.18018682278086648,0.0012922233365417215,0.36772479906915934,2.661266724991329,0.04976365787453029,0.5023802575851158,0.32979898451078615,143.66635505499903
42,0.09564862618150899,0.04702032160825168,0.00020738834064903226,0.004006750890853838,0.19729365915361968,0.0007748789277031529,0.48501435235663004,2.9112729744595067,0.08675440602170047,0.38404788263858625,0.495980311568229,89.62920081841598
43,0.09557947854715426,0.026373410377678302,0.0002474997970955505,0.0013239036270897052,0.12457374740378976,0.0014019889886262315,0.411612388751343,2.7886487066705885,0.047683070760465705,0.6348491976057908,0.4216215855048814,85.29117150958935
44,0.25238160457617886,0.02676164889529528,0.00048284973196785036,0.0016556697119499272,0.10054041825454317,0.0017946953857528494,0.4366925471120392,3.5067183746105584,0.04361340924154264,0.5724798806336319,0.3920159491297739,79.03370235978234
45,0.8062180532936566,0.051816349386059335,0.0004109647471129788,0.001177806422736478,0.0544286291842947,0.001560969750555253,0.45766665488224245,3.5507314328895254,0.057722323098500866,0.8429892064813512,0.47218531922585955,84.2186277008862
46,0.13249513457160345,0.03239704443813018,3.6814331529248936e-05,0.0019911502332934693,0.11683816594097217,0.0012500929811857335,0.4918845942477851,3.175181887201809,0.025582528158250822,0.5247861242965067,0.4973663443269384,75.90150718718627
47,0.6516043334978555,0.027834839171591203,0.00045609435028781404,0.001140699564414277,0.04184334099929228,0.0016249037819349589,0.4523626638815612,4.759392038809193,0.0665062208817331,0.5472398121236252,0.42639039847946797,121.15642403342297
48,0.15773626353631087,0.03817018225383024,0.0002461927693913433,0.0011482000103467537,0.21364826320498526,0.0011998121172238027,0.46030398338622314,3.0405624164342777,0.06186515786798146,0.4385756677997292,0.5185465785118936,58.54740567011159
49,0.8375119027342807,0.027753499387086072,0.00029569445284824327,0.006048164260394266,0.3283975593572241,0.00025124238876776575,0.4803102217722722,3.823208019575627,0.07809111626480918,0.4978291321908711,0.5649306553246526,101.6890816102194
50,0.05659470913135339,0.025229754863869587,0.00026439688593032896,0.0015660949881291409,0.17466651466629016,0.0014966045229796818,0.41735093218169955,3.077739115731704,0.06167610733370366,0.5969147919799384,0.4692324450302193,74.42614603379886
51,0.60075359728801,0.037847570420595146,5.7066791806066195e-05,0.00345206430470998,0.08743051006010764,0.0014514300586632527,0.4022576392336776,2.4630450439773433,0.06039564131294144,0.8951742112820491,0.4552800525749838,55.72541970203743
52,0.9072387676153155,0.05780528503735995,0.0005826698442815256,0.006973112077547416,0.30765468566289905,0.0003124824604683617,0.4970636484441648,3.61219353015853,0.06257983007987547,0.4671650246216754,0.5516899379357316,62.32631268616634
53,0.08448971349046518,0.034987678193367636,0.00044662790152370525,0.0017607934678469219,0.11624257788027938,0.0008539202276515985,0.42505353659420025,3.270431674781599,0.053496316914179505,0.41275580588017063,0.48089247749575964,98.8724486919685
54,0.12847238205160236,0.021466793325585556,3.111098936776231e-05,0.005984052655703929,0.20116741119322312,0.0011904918741444952,0.4403064867827737,3.7984030481679536,0.0626700957385026,0.7224552601376988,0.5165454789251703,152.92652574386324
55,0.6062855510744135,0.03108285350963209,0.00048158604715629004,0.005034472691698038,0.12108378250836267,0.0012834688648675147,0.41691438778426043,3.1084610369644285,0.06570160562359165,0.6680114830736202,0.3799219750775942,67.3016480275559
56,0.21247622266446534,0.026993375648843677,0.0003377323624592756,0.003243653999103141,0.13246443457783372,0.00014780941109140042,0.42566557115800957,2.6226012487394383,0.04707851799601272,0.6671897755907922,0.4513839100687773,103.23868656325736
57,0.2342944126897835,0.04225719247440839,0.00032691372706078784,0.0016858676765744802,0.11235631482628669,0.0015136703637978835,0.4117320972547399,3.14372815525326,0.05766554494775923,0.7753402822046069,0.38835351431447424,127.73857299643613
58,0.8896523666436243,0.027995468938183103,0.00039035819779326776,0.002533652539019133,0.08338984108831246,0.0010081018983748935,0.4654155362514068,3.3256412134668887,0.05197689791592567,0.8311286870957317,0.5209525871317677,74.70349412522182
59,0.10895977211925875,0.02823151051385734,0.0001398186715826771,0.002640183204423451,0.15561589330426617,0.00022252543850446467,0.35288007378123454,2.5092500706294176,0.055331479535845274,0.47302224317798647,0.41159304091650795,68.18501278959313
60,0.2707617087691704,0.02482946465545361,0.00024111313595931672,0.0020616200682349256,0.2682213146900799,0.000789285837243125,0.38059987786350424,2.7002164289892274,0.039998215199114576,0.5137531019503435,0.3666835267352452,58.54029178398904
61,0.5871695226361767,0.025411879346557722,0.00026271690404037633,0.006398227508188418,0.283950810860703,0.001500513428464086,0.45066045746141925,4.7396241338932805,0.0763210900022172,1.1009572588728487,0.4891039193022814,82.25335442391739
62,0.12414979388096968,0.0296370432770188,0.00018947577340257713,0.004844082819699367,0.1691521498381452,0.00015825702835601475,0.3533694353356336,2.8941008412461673,0.05134110129814114,0.5237736701027665,0.3795505283293286,77.80879758421383
63,0.32513399578261204,0.02334040739240493,0.00022640850560383155,0.0012141310000367198,0.11589593608486011,0.0010495724233735384,0.3880274818630548,3.798325002893398,0.05380009478151308,0.393747837366135,0.39066738858499245,70.59026606392172
64,0.1381090645156424,0.028396340594241117,0.00010092131873939625,0.0002691350197988997,0.20099415449710634,0.000274864428979906,0.3988852976116323,2.6276184455209433,0.04940150940362187,0.6927482925372782,0.46715261134582,65.95148291007955
65,0.40434539515574575,0.02185360858237888,0.00011156165346283369,0.0041645156738209805,0.07190973832159044,0.00040118067795400685,0.3356352344812856,2.418578607001184,0.05360640744758769,0.6015693095731794,0.36325304419738735,85.01597375875629
66,1.01416597357422,0.039425169940450734,0.0002868498234676132,0.0031140521940610354,0.11123654889279541,0.00137382676963795,0.46538467582101006,4.604968839593592,0.053637703536169964,0.4577174319336164,0.5139124548743915,76.53598435197044
67,0.17807584496147907,0.020238331271355894,0.0004344553315826597,0.005153344981591769,0.17339120104480218,0.001022667146161807,0.4051967839077654,3.209075542083143,0.06079724241644738,0.46060223000108896,0.468190753607397,102.56984849405583
68,0.5019212800506433,0.04013688006383762,0.00017597714396430251,0.0071142166488410204,0.27459280152655935,0.0005381922161994029,0.5123770191348955,3.834747166232548,0.08258973309617376,0.7194645050959771,0.4787244577455425,63.71587972279127
69,0.7338500783420564,0.022480140882894396,0.0004321386646740409,0.001051563566051339,0.12276489948863663,0.001672847279474626,0.40825513194232493,2.589514172372608,0.06508443942774389,0.4672129870489946,0.4692952072804769,86.49861996144779
70,0.2999230545331289,0.042035352188280965,0.00034277720153768417,0.0034085108746205245,0.10951037534617394,0.000697610576083226,0.37042898133133506,3.532642482691231,0.06382590395201718,0.42105536049502545,0.37822996156514577,82.66985188197808
71,0.2772249268995684,0.050691008665152845,0.00037042979869113344,0.006687018855947045,0.10258101580297953,0.0010241796061044859,0.4450690934024137,3.172446553259608,0.0708540590002783,0.39981073523060073,0.4338255362857314,60.73864643010797
72,0.20014888149338608,0.018003473843912904,0.0003171279759932492,0.001212427489084063,0.18545976093382888,0.0003328340227322393,0.40353752685638916,3.025942137471897,0.05666547078639149,0.5589628708872968,0.4288705424729601,79.48599508576336
73,0.5293222690423534,0.0345531325916248,8.748296572224532e-05,0.00474202889716469,0.07122963155396358,0.0010622010869670954,0.41197831325181894,3.075558559861783,0.05479245435453168,0.2978848372567194,0.5010801434121139,87.0183764787113
74,0.11867249887648458,0.036284525355762,0.0003742017494459447,0.002180277673922486,0.10086852163322231,0.0005313346376572328,0.43272561096020434,3.385100606701883,0.04935076984610281,0.6256892096256574,0.5072480365901486,63.910631644592684
75,0.8065280697225921,0.0360993511893587,0.00033669079990884685,0.0036701677810095875,0.08201875020698461,0.0016223553105214107,0.40973613996078234,3.0128854600578525,0.060168481197417856,0.40862027157782516,0.38483029184507994,89.45502905367856
76,0.21504269853645036,0.026195862011232314,0.00034180786639224475,0.0029503246618338575,0.0818875271931275,0.0010992535396932956,0.4184995663546561,3.2868267653131262,0.05718671578062905,0.3897213655354326,0.47601703796524936,92.04079447482079
77,0.20029920647988206,0.04835366241104765,0.0004902347647080467,0.005022431428825831,0.08466518023113805,0.0009214149198343534,0.4309036616793005,3.250633380625922,0.06086335267155597,0.6567670353832696,0.5029745295671475,109.38573673150319
78,0.5981125082083306,0.05367526880690725,0.00039572232838909325,0.005805879579674192,0.06650866688733179,0.0003243871383233012,0.45689250209278276,4.01588369249262,0.06085334737217921,0.5763005003534448,0.47926022745735813,58.26295412480293
79,0.17452436572879654,0.04524332178484563,0.00048145476229900016,0.0036958818392861708,0.13205797827149138,0.0015863604430390314,0.4534951536358771,2.84582819938404,0.05907319353602211,0.7307320986973429,0.4570335111218719,104.67727787580199
80,0.23669538885259914,0.04983564908636684,0.0002570936672684117,0.005157728910670299,0.262492991501271,0.0016289874216709893,0.46613392525628644,4.537650098970874,0.059716242624723685,0.5248902348600978,0.45299605240584473,72.39626294748157
81,0.12698357020272646,0.03784300701654,0.0003042657369333987,0.0006051963997121742,0.20527885271992466,0.0005257107995537712,0.4059291874795226,2.539918949924502,0.04387018635820112,0.6086437519134092,0.46183854430371074,103.26734453411503
82,0.25434385387260705,0.0438297360412946,0.0003828229974421926,0.006034456866812145,0.08643998582064195,0.000816523804330312,0.4394461401329357,3.2390065652684745,0.06386882491509671,0.5896524701847744,0.42317965583693146,62.93199673790138
83,0.25202205643681364,0.03601957569332439,1.674758556056638e-05,0.0053194406968351815,0.2542533210565507,0.0011546330004335982,0.43782222862029296,3.248432886396126,0.06793955501970471,0.4363589462144129,0.44125292110672437,95.67976234268365
84,0.13142275713083548,0.030974988232613434,1.1874843177306686e-05,0.00186102324105758,0.0891030476972583,9.334795424928594e-05,0.4469012774684458,3.2465513563196473,0.06618635150873224,0.7287024247178018,0.520075961193746,52.221774033745724
85,0.3632590696316736,0.04275788502788255,0.0004954493542109773,0.0003512362870225982,0.08210696533047628,0.00031437542687519896,0.4411861093661688,3.6305643089897233,0.058349521170132826,0.748550667942559,0.48321632176283974,80.13367609244072
86,0.573928672389396,0.018302530221640353,0.00015704005318435045,0.0020870535593480806,0.10614780637137201,0.000334210451557198,0.37361694151594627,2.553383385294107,0.04330841131334613,0.3902383790842449,0.4051529058100777,72.483234615122
87,0.11124640864649495,0.041692410023401925,0.00040013082171274164,0.005299224127905166,0.20282759217290433,0.0009275345031101048,0.4647190653191139,2.9696641853722303,0.06570343676678436,0.3477328454406089,0.531105482674006,59.03507378862818
88,0.3639405809329191,0.024306692023650593,0.00015309066695477408,0.00371246403944228,0.05837711953535129,0.0006686989214970502,0.42413742850371,2.858268081724264,0.047035469571816875,0.7372284503716713,0.42736951347515295,61.52697120461649
89,0.21260809815722176,0.022708962088630227,9.800514679842753e-05,0.0009663333863256408,0.05904794273879847,0.0012463978720611405,0.4144065809172615,3.335928543423882,0.0506618472099952,0.6812957905796392,0.40754232669166573,90.9603444192333
90,0.09974150569936531,0.017551557166916577,0.00012391920022205387,0.00030142423728656367,0.16549675098105346,0.0015188704296345817,0.4250837191374136,2.6174862724478647,0.05205876458593707,0.4697356952818766,0.44595900337122235,79.90117245428864
91,0.11010838416868461,0.045378999187925664,0.0004478126542078733,0.0016455504720327117,0.1593389249898693,0.0001355901452562935,0.4085336319466476,3.7244282083248783,0.06403955550559068,0.501037622768984,0.4015121521301455,64.1433359455537
92,0.3314738861317359,0.02649456011895375,0.0002643188277688201,0.0027909094445356724,0.10076278859416915,0.0014501861104592477,0.42165133077633565,2.814547051637791,0.0535791973577914,0.5591404608354686,0.41507422969842744,95.5875949403356
93,0.73597077030832,0.040668264955826275,3.759570819379601e-05,0.002164015968242304,0.269838277540235,0.0014967140818893847,0.4909377660541808,3.370759889762359,0.06794916140714728,0.613758355098291,0.5166903946507643,61.342325669221204
94,0.44743613462253773,0.03906450286165793,0.0003496916084058494,0.005456359027849953,0.12194315642105036,0.001565422498033284,0.4018795990883679,3.508967721046769,0.04307020626899173,0.6195866541020065,0.42079504291946274,73.74798422882394
95,0.6356883713246181,0.04472567376678412,0.00022556494929272132,0.003388892922208563,0.16904494353875407,0.0003643762995816167,0.419367622878802,2.5889834804830447,0.06421790814838829,0.9546244060660297,0.44236577063627563,114.88292786388173
96,1.0622871474753004,0.05360188662631234,0.00046224417091679325,0.004226560877837529,0.29253214234143965,0.0015164069670037903,0.4673573678032898,3.5710861488878107,0.07014791535181819,0.6482509726440907,0.55346754626892,76.35604099986546
97,0.23287288851064897,0.03135379657470725,2.246761788429876e-05,0.0023943910800160962,0.15847073697244224,0.0008048229376757088,0.43794350624987427,3.2962834739964677,0.05792623018246097,0.4448010486653168,0.4115651843020607,69.94230521987235
98,0.14635359243304558,0.024330397694940435,0.0003923186269457568,0.0034185487440655943,0.15896495170459657,0.0009957861463252993,0.36786211320379847,2.8781987156011626,0.06585022906403651,0.4380882208375185,0.4256487946331085,68.0088761635441
99,0.18596851404120882,0.04836156272239847,0.00024042539814745481,0.004367207824522175,0.2157011324515864,0.0013140093221072837,0.40163505657055754,2.4342834521711967,0.05514536458507017,0.7089996272126396,0.4060846843703461,124.53373254336806
100,0.3262364877157633,0.0554774028488886,5.6336710593242584e-05,0.00421877144709505,0.10910579181957897,0.001440447369338922,0.46360125044125544,3.292120122217739,0.053537690609405934,0.6609929121003626,0.5252556931416931,63.421968232942746
101,0.8342284028902873,0.021243085567629744,0.0003960874702736724,0.001528272216363605,0.08372784077948599,0.0018818592858892988,0.49682798488118113,5.142133074288412,0.08337549852270476,0.6160515077810452,0.5154667902904119,74.14242030214375
102,0.7329780745438771,0.025449447847381235,0.0001139867304886254,0.004414315298248714,0.16059963689431173,0.0006166473496449838,0.4239772928166425,3.028970250614777,0.06206403490043324,0.8382157084110439,0.4831720381245113,67.82270811392307
103,0.11920441736978656,0.031747280739871396,0.00019001961769626757,0.004845417463030994,0.1579684643772022,0.00037777125367150736,0.3671680765508752,2.735162030425093,0.049479658942580614,0.355037545353307,0.4180025904164129,59.82473196924217
104,0.2837193811742544,0.019608307115525785,0.00024699304326189655,0.002985888087555832,0.11301226576965476,0.0014573273020332942,0.4203314024158508,3.825437690161857,0.04893839810445113,0.6668537122329434,0.4842119450653157,82.21999850161107
105,0.22205534136114494,0.02067802602949581,0.0003621637660738663,0.0023214525856182725,0.12630489469500245,0.000523481141050414,0.37710534173853,2.4767404763821705,0.06719531868234938,0.4511126006609846,0.4173243455744433,140.68243736464197
106,0.04374584331145296,0.034269794255243034,0.0004133042523584753,0.005033423992262591,0.14556148746531647,0.00017073797340764625,0.4499826909202095,2.778330802756591,0.04850690663786342,0.4982885412598178,0.5228180738251466,69.70921640963111
107,0.21001359435376254,0.04394567320036698,0.00026023838215067274,0.0032238144782805915,0.12259958950257013,0.0006181218537338935,0.3944181562079326,4.363145297557724,0.04907435597973725,0.6684156646046436,0.45226113401110546,76.66177765642834
108,0.3591656397500647,0.023980427207073125,5.82506297821395e-05,0.0011275676626558064,0.2201850733389431,5.2710314316625416e-05,0.42665963278175206,3.209794064906212,0.06641920836970594,0.47305557763897216,0.4942398853649338,91.19810758971813
109,0.8052198000827744,0.03607041304253133,9.326001180562614e-05,0.004057557719919624,0.05509896510715245,0.0013830832162104153,0.4180939775850362,2.756305315623821,0.025615944007287655,0.7571038307213082,0.40084555821305645,78.85128836578936
110,0.09090873359305146,0.026932031651286867,0.00025694570378030255,0.0025784521940539367,0.05809012520045824,0.0010423719316206964,0.4067436827533223,3.3472167440426155,0.04113366967115763,0.2674627066135673,0.3961957946656677,73.82118900886191
111,0.4381683475563886,0.025178407465139552,0.0004484535461013897,6.70169261466102e-05,0.13076216022019768,0.001339623411651036,0.4733292346124611,3.6279361312285463,0.05521085001416971,0.7821441227997953,0.5025748611822609,60.096261163954146
112,0.07600279777477893,0.042378958075214794,0.00026852782416083453,0.004830401761577113,0.18620234030623134,0.00018762698127215564,0.424419758187899,2.276617836539326,0.04344213126686037,0.6098755299586736,0.39495412468579805,111.67116998797502
113,0.178061776326613,0.04089705746177651,0.0002454259648746286,0.003151375265624664,0.17855902714229077,0.0002789424128778822,0.4637009506413226,2.8998747035569523,0.04535239635626295,0.5577427119389099,0.44072910195535375,67.19132796037417
114,0.08683737904217338,0.03198667031734098,0.0003727469063669811,0.0004239566765223901,0.2001771831626107,0.0006910265812382183,0.3547148258868878,2.6489994509179104,0.04208036214312702,0.4764988355567724,0.3902414560153346,70.67133543596691
115,0.09517204739279304,0.032678287891469815,0.00014143924782153577,0.005762499792775772,0.11280027107939591,0.0018907828922320655,0.4634569883632239,5.814364434221016,0.046334798345229536,0.7128918943710509,0.4900224496790542,69.94959313669668
116,0.11889765046778528,0.047750396109866755,0.00032322167574629063,0.002154919671282822,0.0335508780888064,0.0008288175669328402,0.40568479330219304,3.063179824081897,0.027110728670177577,0.41175002510475817,0.3722621385976297,138.9201260000848
117,0.1341767753357243,0.0448417736616955,0.0001827658485846863,0.0025597676453489302,0.09080897700608134,0.00037712214658993347,0.4320456453420829,2.9182665156914966,0.04738372633132914,0.4622364237808004,0.4174726072356047,92.93092300964024
118,0.2879704247667413,0.045527003768030636,6.463500847516369e-05,0.003029919699092459,0.20716494812071048,0.0012135616824492518,0.38663392331387353,2.870457628341172,0.06183123286017229,0.5515959862815215,0.4258318053792341,74.14855875887338
119,0.25553516957375855,0.048032533230648794,6.882967852404096e-05,0.005892037449630806,0.21500770100326272,0.00045474332750074784,0.4266663285228851,3.42737403413156,0.05053086774360967,0.5618709645741063,0.47884045791034346,71.67344725216483
120,0.05505909307629104,0.02385129869293956,0.0003722608865841142,0.0014977375636822012,0.1829818231281233,0.0005703936217670594,0.35148517997611245,2.248384634471951,0.04774650955758505,0.49694051712140647,0.3380657117679535,72.29255195411145
121,0.6325315619617137,0.04772037871348454,2.2994440290618164e-05,0.0014611886244383114,0.16867071994625246,0.001557201198715202,0.4962076563995211,3.6528646046745084,0.068040358251116,0.718582861674236,0.4710695706627414,80.23076184849918
