,bio_DC_eff,bio_SYN_eff,resin_carb_low,resin_carb_high,bio_HV
31,24.269242423022913,26.148105283182396,0.5679486462803184,0.8059874729333291,18.84442994123937
32,22.055312596142876,32.83517629208731,0.560933741969811,0.7233866197159389,19.993146379163388
33,23.80929428111439,28.485819510249442,0.5509209558416184,0.746142532745377,20.624582367720343
34,17.722256626820002,33.3079723265206,0.568931426566383,0.8106130004324965,19.63501976661896
35,16.33000134412172,30.07945077938674,0.5901785399329534,0.7207037980266549,20.218891883126688
36,24.131681140462295,31.684034675281687,0.5588531560504073,0.7191521784412764,18.431361580631837
37,15.21068450617852,27.17347012280078,0.5964509558869668,0.819677344904655,18.19748542166471
38,15.022876484534999,26.261048430456068,0.6122612829797887,0.8405922695615038,19.69829960507379
39,18.20373892225297,26.634736199292185,0.6101131474474797,0.8122933054750832,20.22997690859599
40,19.266429490466475,28.058661977518653,0.5933695606998042,0.777221788396414,19.457428543641917
41,17.557478316662735,32.459996202103596,0.5634350057221889,0.7782523949392329,18.32872587608988
42,17.951627091606188,34.88785213763036,0.5617597077441526,0.735438718245048,20.608137372279955
43,23.279886666263227,34.86039561654444,0.5671053891761487,0.7321512115082599,18.251181449831833
44,20.623527398138854,30.05515765525168,0.5775543355857617,0.8177213033893904,20.840578758490015
45,23.794873088868272,29.02145108486614,0.6455955760411358,0.8065194039713062,19.52434536917701
46,21.942225748746637,33.6118594146875,0.5958489632533902,0.7530238313347882,19.352987143105434
47,21.90348973816732,28.46641694912561,0.5500661266771559,0.7700275194225625,20.676194909677623
48,20.030370454042302,27.886561250636888,0.5531011061685165,0.7112309403680103,19.305064451619707
49,21.97579441700281,28.01734270143825,0.6003519466716489,0.7834400191949434,19.89025968553951
50,15.209567805170602,26.59616277807376,0.6053295019512616,0.8291288738428718,19.15810925592112
51,19.775143242694128,25.66300168850988,0.6348319844179527,0.799589942198207,18.186135904227154
52,24.10783533756072,31.04979478981585,0.6315206208965167,0.7824932579352232,19.858516332780496
53,18.29698405978199,34.80687822880681,0.5802440866280819,0.8041722981229448,18.532923124562874
54,19.85834127993678,29.017150085693743,0.6052866279554877,0.7300605400571989,19.88988714456325
55,22.105630937315517,26.099975556582027,0.6357170048827173,0.7862300939181152,20.492245988304845
56,18.28795005459217,25.932455457642465,0.6284631110371428,0.8139150846754745,20.01854325230007
57,21.68878859211743,34.69352080947529,0.6094666282535938,0.7452353976826579,18.568954410015614
58,19.794511399970116,33.13592839944607,0.6256266849769291,0.7191618310665409,19.146823366058808
59,17.20019246753948,28.118316405398886,0.6282453359113727,0.7098218181456155,20.95101989067019
60,15.416267320124998,33.93701542630238,0.5538070474207706,0.7506764358075283,18.445027636177077
61,23.133166688274898,34.188237136201835,0.5658344716944732,0.7760962889405068,20.104135170426392
62,17.23960625086068,32.942913212104344,0.5754067810426221,0.7121023834671244,18.026013233231968
63,22.876068292084444,27.74870904758695,0.5894124193392328,0.7444949555034891,19.390680797362545
64,15.894222492538134,31.2971229812947,0.5522144884471117,0.8401840473959767,20.508911529423237
65,17.241656136022332,33.165140698843736,0.6457678483195046,0.7563628945534681,20.934010921369786
66,21.468710774149173,28.661736453287464,0.5972003931830487,0.7124205970348884,20.38290206111355
67,18.803981534922492,26.167851563886696,0.6039891389872424,0.8247513620817191,20.81100180940167
68,16.56329654830664,26.509487950486477,0.5747305402827849,0.7954817940071965,18.344696563256264
69,18.538261299279032,25.458439808298106,0.5563154588780451,0.8015371112647923,20.024170341131704
70,23.82780806640512,34.73605239709161,0.5747102381572103,0.8445213848117938,19.529132293915744
71,20.843366869453526,32.75029487129815,0.5900057630972941,0.8397657868551744,19.70538865222192
72,20.225908335110507,31.043514199924232,0.5798890271723659,0.8235930203633459,20.6321597007778
73,24.808572450915115,33.218371665996706,0.5841919291762877,0.7097371490528909,20.083378423526334
74,16.917997346978098,28.1389991252978,0.5951773157281913,0.8087966315453626,19.692604732249425
75,21.876502365720366,34.95997724736666,0.5786419466352387,0.7789571922851333,20.550543462342453
76,19.467820385708272,28.78596309645963,0.634804661666871,0.7818668812342188,18.264637677485965
77,21.663372459480858,29.96657548212865,0.6169990373884352,0.7482784783507906,18.6170628911469
78,22.979271424927,28.044788356602044,0.5635354739883403,0.7967235014550297,19.664018245153105
79,17.426791083592043,26.732429038437296,0.6161546207710462,0.8478823292581528,20.45060036734506
80,16.193047724835736,27.787646897927488,0.6140309421607202,0.8288125063709457,18.14891496494086
81,21.507605109175252,34.739022448585274,0.5522504105784647,0.7233975435955196,18.37752254957064
82,18.822787369375305,34.80767114801998,0.5656711993784189,0.7815380096980752,18.86080388329436
83,23.11762537050819,29.641609402614733,0.6099007091291577,0.7039129546193301,20.271530800837272
84,15.318283282429487,28.931687105345183,0.6024740459392082,0.8414333250187743,20.17948156577387
85,21.7593155645208,26.03584266467311,0.5861591307412239,0.7327823597321097,19.075425388970025
86,16.432690522421233,30.279807236133188,0.6050822998367887,0.8457418259901839,18.014041507921828
87,19.766566761375145,31.139223651091893,0.6353714964405193,0.8400680208467293,19.64098955104655
88,18.621710276263954,27.06443695087143,0.5723209546080053,0.8394189659789224,18.931228058278265
89,21.670439430257638,30.781336697139796,0.6441432943382918,0.745324839744401,18.985830176364654
90,20.387611249953196,31.211897844714436,0.6351060997976249,0.7035645889692498,18.37030028032184
91,19.02244669532815,30.69048101106946,0.5659836947689735,0.8194661673696528,20.427625547556904
92,20.145723233323256,34.48088870011654,0.5842896169670961,0.7580072820530601,19.070685018339685
93,16.15502080058745,32.73355468976626,0.6431352289174642,0.8413772314999691,19.50475187846001
94,24.351895060484843,25.31182039098199,0.6464984543943905,0.7945289597644687,18.90650556463603
95,16.744442449299612,29.082009746671233,0.6229054581930232,0.8202553160385193,18.430815377298906
96,22.281454708096128,27.12602394212973,0.624215391327408,0.7956729026963056,19.362641225797656
97,15.755915388503652,33.05801333910454,0.622782629340076,0.744423054286984,18.207019976181094
98,18.90102853443463,34.429328322136975,0.6392971556970978,0.7108331169211233,19.246602912596483
99,23.020778198501958,25.080425779032296,0.5807382374828547,0.7320952065658527,18.435430451532856
100,15.001223921092377,28.962508780651568,0.6433151684415386,0.8275587719276981,18.98130048960448
101,19.160782000531,33.60203063041299,0.6415877072785392,0.7108690091160395,19.54109881693801
102,20.517946908488113,34.968234795690556,0.55168090545219,0.7980595532540536,19.63606849508399
103,24.3032292552895,32.43848747765082,0.6441750669555437,0.7745560302310691,19.765093857050093
104,20.33650264295398,33.81209056969624,0.5673191488179884,0.7128032086826482,20.55779278864207
105,16.607075980604666,26.536127885686053,0.612742575658475,0.8401069278956815,18.16699867248113
106,18.264344368000014,32.28431929220392,0.5521238704564341,0.836957417191281,20.716841799803824
107,23.43338022674655,25.31088102991629,0.5644671269067131,0.8281061986900125,20.058417978819822
108,20.489598380135387,32.43513766371275,0.623302945976482,0.821372768394738,19.08786629329797
109,22.952995171549947,30.25945866946964,0.6227460806652745,0.807767992915415,19.918473909195242
110,19.924699609631816,31.560900631811123,0.6190749928210086,0.73121226759172,18.804364944020296
111,16.411030822876317,26.25721854589548,0.6422802970614229,0.7117713037568237,19.110708152279447
112,19.538161814946676,26.343125481417466,0.621848890066257,0.8271970467022821,19.263984074118714
113,16.505517354882617,33.71527024935901,0.5664466671097907,0.8141489144180756,18.188646944865393
114,16.722257667368584,28.865783932690267,0.5621477982589647,0.7505466893077801,20.77801003205878
115,23.66688951005209,34.478755470933464,0.6144511036272751,0.7450851949155362,20.542895716547086
116,22.700343787146856,25.082314843181027,0.6095885768235078,0.7070088882073943,19.932923524755104
117,18.67235135786408,26.397211646240695,0.6458206911123141,0.8395540492961038,19.588539251556888
118,18.048210137987983,32.48356358816761,0.5926790239554452,0.7007338013895885,19.847368636572057
119,21.52520193465846,29.341376285809922,0.6127722689660928,0.8243459351366029,20.426726906951018
120,15.39910005710847,29.822898197611828,0.6155408391099954,0.8279467811436626,19.03034799277154
121,20.45693118393279,32.438433062685554,0.558801098045979,0.7818821075912493,20.942191202330047
122,18.52672808483573,26.037051796525823,0.6226698295671211,0.8038892377878164,19.685802090364994
123,21.892930109679064,34.5493788528891,0.6343624040927434,0.7339189336816297,20.648184398453967
124,17.20414707294841,31.82122590871487,0.6194120723881552,0.8094958688323439,18.9794352054235
125,16.920341852448882,25.588270447420662,0.5671752317394437,0.7583310703853267,20.309300178418162
126,18.70274179385435,25.237203022478703,0.5956032494232963,0.7664013620477688,20.038534404857185
127,20.644403252356586,33.52269036675032,0.5961889532239321,0.8015803567925759,18.000087912088286
128,24.02381265178191,33.97736509140096,0.6446832738520991,0.8036879170380842,20.54706105235431
129,18.317734279424055,34.86361142635474,0.6129547805058981,0.7325232164226823,20.109729441506047
130,19.26666185844049,32.37496590570282,0.5617311486899399,0.8093713636285346,18.42435699650631
131,16.703056794673046,31.179316146498582,0.6487539299956449,0.8430038329321896,18.374732027941725
132,23.11014139912936,25.25206074917171,0.5631675955462152,0.7792659621745857,18.841408240884235
133,24.883446823174893,34.00640280351652,0.5721938492049764,0.754445293052778,19.720740474567965
134,19.811586995147046,32.595031077862025,0.558403486268464,0.7672722518315864,20.885417850574658
135,17.159240251956746,25.67434635423447,0.5641485060447037,0.8053361961070885,19.004258883132323
136,17.767682396831532,31.283698750624477,0.5748682533869046,0.8249672722499989,20.876499650808164
137,20.881122015896857,29.996212646682608,0.5687395039285837,0.7364917365674359,20.83230876809453
138,15.529854144890301,31.587421122558197,0.5508362548046979,0.8336407485181541,18.90385834106398
139,19.281758589518816,28.23091244550575,0.5937649193018995,0.8447288245731722,18.0050281959069
140,18.896459400371995,26.674043953236655,0.5700597436672571,0.833916192208332,18.038535900863934
141,24.23874812401764,30.6357512828383,0.569725855255468,0.7789797505301698,18.938707612964446
142,15.685527208828361,34.05680064855876,0.6258504206312278,0.7077778263472614,18.623216511651243
143,17.711926471900554,34.908059935091906,0.593720085338138,0.8279370462597501,19.46549072665454
144,24.369572429479526,28.536519593280666,0.5868810095883604,0.8251977118613171,20.161375351809774
145,16.501490350462905,32.865931493147485,0.5752981440387419,0.8033838246077329,19.109696797311937
146,20.8945397775906,34.98378907760075,0.6111836907826823,0.8075478247799801,20.470671224740155
147,17.43389242585062,30.78003527067027,0.626418680649904,0.7807027875130413,19.801850549463982
148,15.995391194673296,32.223866074608075,0.6090891131536258,0.8192054099029095,18.159400786174956
149,23.429880911283263,32.37959954417294,0.5773410021226608,0.7729125507901085,18.75860835505992
150,18.600436314625057,25.1437641983808,0.6136472157067374,0.7314393185951797,18.102190805399115
151,24.954362093432394,32.12499806575208,0.5920542273231819,0.8458348559201371,19.389215974034386
152,20.456224976755937,34.827509199746075,0.5778338406116215,0.8321987491854552,20.399523399335298
153,18.601254817711006,30.853690854162384,0.5688536289182496,0.7827903766785835,18.090805673932394
154,24.25399560645151,31.46072630322014,0.6265007593722867,0.7804032560813424,20.54643878798145
155,15.602828563792606,34.88469714388094,0.6114842402604158,0.7644615320263146,18.607655687568045
156,16.034445383666636,25.549377193861726,0.5936465643890908,0.7171890347007169,19.153381359740422
157,17.954516088547447,30.700341683020476,0.6477472232679296,0.8383702367699895,19.05312333032782
158,19.273530720164292,32.99865707321546,0.567191718201981,0.7063427427089043,18.567040537675368
159,18.911943068149064,28.044340345731705,0.5824918671824684,0.7170571792270006,18.81779760571335
160,18.205183592181477,27.57884398156657,0.6376435179368695,0.707698234473268,18.979223902974187
161,15.617561691526191,29.940786715966347,0.5533226255278962,0.7520620277828384,20.358074217083168
162,18.46002581072751,30.401544667910112,0.5526829268494888,0.7222511267716268,20.282290123228698
163,22.20564228867503,29.515590978664655,0.5538892494423947,0.7399109226414308,19.574598951401754
164,22.509679282726857,31.26133766708824,0.6163563228619966,0.7418412979953705,19.708374271413522
165,18.52016044173231,29.79217157137233,0.6296529929541108,0.7303155872812284,18.962055671900586
166,16.91195394982264,28.492554863523416,0.6319053839594516,0.8300378403627856,19.302452739108947
167,15.67451479224621,28.386633912321457,0.572947262644144,0.7853947415329845,19.67164983496193
168,24.917047258062283,27.25012709335078,0.5584079779601102,0.7609164813716878,18.439065161696085
169,23.245778447030695,33.64343796043306,0.6219769466723319,0.7995123510383724,20.220522815459145
170,19.71959617212032,25.465405460194937,0.5763239429263507,0.7036939649855416,18.996596449152037
171,19.38242368775453,33.91407324468055,0.604999886420679,0.8151432853741569,19.9050727600993
172,22.56701025659661,34.12706634616213,0.5680655523258767,0.7919933389053618,20.758590019510287
173,16.30923590602874,31.67572046948287,0.629527635744815,0.7679674715255165,20.50818102927827
174,18.32218033463809,33.6379883625389,0.5888679941814874,0.7007105320655135,19.967751288730703
175,22.14768346673314,28.838162414787426,0.6230615023378645,0.800233042676944,18.453764185865605
176,20.731393205715484,26.47260238488082,0.6136064699604528,0.7848518222030548,18.13806913595143
177,22.738019071057423,29.301360373365238,0.6454650540490997,0.7449671893719007,19.41672215843377
178,24.59073437707054,34.058308758471625,0.6052602728765732,0.7230335182626506,19.219768952259507
179,23.57599192736327,29.982395253318092,0.607310782362631,0.7798892901971626,18.306541942938168
180,19.129992976758636,29.19364455640229,0.6450673543653054,0.7249344374374403,19.5777313279047
181,22.98981262866836,32.48836689695396,0.5997103364996514,0.8263295813749771,20.052964579104053
182,20.351871506914485,32.67583597748654,0.620892937458418,0.8309441453710562,20.212434243187978
183,24.411269176712615,32.39175696402964,0.596113884953176,0.7361452299032999,20.245418026606412
184,23.632215027016144,33.83767925165116,0.6137029764067253,0.7393963388433585,20.98021445791843
185,15.724759063977839,33.27708988135447,0.578611738420925,0.7762752606728763,19.33357373199929
186,16.614101206984703,34.84825669955497,0.5903141621309136,0.797890853212494,19.483080244589182
187,20.495018436365967,31.947937966462344,0.6358955996519031,0.8080053045023673,18.433289819709977
188,24.589465659146896,30.182106603534457,0.5977797349782709,0.7771206619281809,20.111744235927347
189,16.826534573291433,33.62143154865133,0.6100844688904594,0.7347371922647289,20.616774665911777
190,16.04152943775392,31.992223552477988,0.5993969029646341,0.8283327546227199,18.74605816744179
191,17.071555835843125,26.851042752879547,0.5656777445050382,0.7435945434491601,20.537886766325794
192,24.356984620674204,29.015124058266032,0.5958245654332441,0.7707567431703235,19.647179893155695
193,19.011970437126212,27.58505359803187,0.6263665111596692,0.727705019633889,20.790768015970116
194,21.242902188628804,25.674733099159134,0.5838536897038935,0.7358689935184956,18.238743925963448
195,22.37241771856899,25.58171564761933,0.6052727971680757,0.8011011843015032,20.787809514510634
196,23.333555200431302,27.03800950961781,0.5884336576619196,0.752496000591655,18.335591381645433
197,23.61085147516648,27.815195115193184,0.6124321265349623,0.7254889636515609,20.69821046390936
198,21.203981243937413,30.43251375247234,0.5560880188852172,0.8472696282384534,18.139388461845353
199,16.82547686162436,32.76058633418677,0.6205735223574789,0.8121427999032367,20.754249701703618
200,23.520249691459618,32.20127197992991,0.6383628445595096,0.8421624953848575,18.392590424963494
201,24.829500509107966,29.587498377772334,0.5667837750113451,0.8161490438207146,18.19885786251806
202,24.48099782124131,26.069858085732413,0.5595823271441918,0.7212050224441465,19.003707906093133
203,20.30308731722128,33.289351941486125,0.5837222702299982,0.7383491341434347,18.11352805243521
204,18.43539962193816,25.920307664311125,0.6296858190256581,0.8109972603993492,18.962584521218545
205,19.763842250807784,31.93445879610057,0.6216756191569309,0.7149914080646332,20.956149264504973
206,19.71150502590662,32.26317703381455,0.6249315126519094,0.7978442295311013,19.44916631898641
207,18.3199758778254,30.78436077321561,0.5732512115390939,0.7316322278145604,18.73682779147887
208,23.375798798136117,29.105643498487,0.6015909443740952,0.7897177615159509,19.310463446143523
209,18.60384601955857,32.03698400540774,0.6402882516135755,0.7321232034370808,18.39749900733457
210,20.24606588228371,32.099035502108435,0.5712603582013165,0.7070336149245701,18.950124415248226
211,21.7644332265736,33.8557269962162,0.635797148528237,0.744407554971907,20.944643685361314
212,15.34758869825929,33.04174242529922,0.6259769246568894,0.8013698925775461,18.65448251187404
213,15.736015164809173,33.501701417498026,0.5620227120577255,0.7710590722830198,20.545000832187085
214,22.201326570144495,28.873132661572157,0.5528783670159833,0.8385243269514614,20.5703502780124
215,17.777232459905466,34.016930226264414,0.6035199421198902,0.7110678390498082,18.989959352054324
216,21.255209613738955,32.19814514177795,0.6108660855650376,0.7084483520654971,20.277801403480314
217,20.45001532131827,32.37030647473602,0.646546909537839,0.8472416644780053,20.884462523543593
218,20.66377694895718,32.269519873861086,0.5674954653039123,0.7484832973076381,18.758678048192866
219,22.93384670118833,30.951171405565923,0.5955980638649392,0.7812955693384787,20.647989196056105
220,15.250512614308102,26.792593452995227,0.6182699083510762,0.7425305848009838,18.913591683095348
221,15.045120956444844,28.466157802578987,0.6169984730863621,0.7283334725430173,19.621012203765986
222,16.802784796752192,33.16369437342386,0.6260769785848347,0.7569132421608368,19.417901499413116
223,16.31968444397761,25.047826636175294,0.6453093202078918,0.8000937999486157,19.361601850363755
224,24.209470685262332,33.18853740435753,0.5860453260196431,0.7112879856249306,18.28992178630535
225,21.404694646609098,25.996819592019982,0.5508731556205169,0.8431740924646838,20.244026698490543
226,24.69514889923653,26.904357761084363,0.6479817987609577,0.748733166974129,18.73539377310269
227,22.05958951498248,30.549612708044094,0.6075181070937196,0.8027050278471531,20.019126665730607
228,23.351930870642782,28.026183080839374,0.632344287745388,0.7736040602068686,19.422219124760794
229,22.455713255912443,28.55400279686461,0.5540252217481714,0.7351381857868331,18.7680613854635
230,19.082740775590477,29.326890637411026,0.6214056957790445,0.7430270465268384,18.462301418567428
231,22.522091671404926,33.38341628939641,0.5538851920509713,0.7181143824578823,18.552162130805613
232,23.046267493344303,28.150331488459404,0.6073399371642296,0.7372140456309031,19.880062166383205
233,21.240362591795957,28.08239342527617,0.6391775775328205,0.8110103808128827,18.352753543553398
234,16.985392878376988,25.043960219559224,0.5790600599573292,0.8219772132625753,20.173228863694895
235,24.31222390192367,30.74587310856649,0.5568693970797606,0.8440697381158118,20.12353126302706
236,18.608079470602338,33.430094860818,0.5863723625203162,0.8359405521230624,18.77991369922846
237,20.56696708304417,29.32961697428093,0.6266079007757435,0.8465492201556186,18.784966798782055
238,18.421951064766265,29.868413938171468,0.641976742918896,0.7859014096334593,19.561239353174376
239,16.357276534574012,30.679716899991075,0.6249671503678118,0.8007461391739945,18.435964453142432
240,24.62383649102113,28.120434625759714,0.6122051035656136,0.8468642008331694,18.80494516036819
241,21.623670741271305,34.85843457843555,0.6021403610784535,0.8267588192316021,19.376845611079755
242,22.02493424872059,32.30107029250533,0.5946374129829658,0.8205011665788497,20.561724023255735
243,20.883657718001274,28.109950888551857,0.618737522295478,0.7480848994352916,20.156696499797455
244,18.692973936934067,31.665468417588336,0.5717239736244049,0.8207361868481589,20.139331609899585
245,22.194007032582658,32.95888823932541,0.6248973917713466,0.7153050212411232,19.39054557479974
246,18.037931852151434,29.570785833271948,0.586784787565179,0.8376967969874021,19.740413588192897
247,17.2987202540137,29.533153035858227,0.6415286621316794,0.7491469514147603,20.190274801763348
248,17.509284936539387,25.748470801174026,0.6012248338784082,0.7394933298237307,20.81636306920263
249,18.084999343252214,31.30357369439701,0.6084734973710323,0.8152961698716658,20.66117834843331
250,23.555289431042866,32.495112337716876,0.618958305126068,0.8363631267626701,19.927358549662536
251,23.312721873411512,28.098032183628504,0.6238164787513656,0.7111994662836394,18.6108820846931
252,19.71797944781094,28.676401510292862,0.5801475463187417,0.8057382784006722,20.065372466469007
253,24.888117732616013,25.14457105531983,0.5506827360798972,0.7061046968098504,20.638947017575056
254,24.176190203708543,33.380118160919764,0.5949214254764117,0.7100350527138586,19.763631818844008
255,24.862023841174008,31.889780662583387,0.6387239858773536,0.8150387611900494,19.283176842960994
256,23.69494291756227,33.21703575348901,0.6146425559034531,0.8286178933592083,19.324316010712103
257,17.796744200880866,27.163403739361055,0.5599596862668046,0.7438889991208347,18.882591505429122
258,20.61678373931209,28.147981610218437,0.5786716317182602,0.8144883855983862,20.959023502728698
259,17.317784492592065,33.58636929474038,0.6139317958578077,0.8387832056110712,18.425130135814953
260,21.57998159340617,25.18344065879837,0.5884586682585494,0.7723461090962846,19.335145474127874
261,21.598875094194906,28.8166170942904,0.6419613196614616,0.7004095317904433,20.71645055861553
262,22.639846343531115,30.994317330070913,0.6075084450288109,0.7455606873143891,20.124930127440365
263,18.671556380595334,31.225406585938114,0.5685299575127352,0.8037502276042553,20.551854556896924
264,17.488901871585995,34.8220822045489,0.5591814133263739,0.7152074089072532,20.239689320923027
265,18.662286761685024,25.958799433416385,0.6324707533358971,0.7377328374174674,18.762256142127693
266,19.7287356015096,32.481180321034834,0.550624140058565,0.7445029277971812,19.100466995547443
267,18.335203121039086,27.312757482505837,0.5807752592465051,0.7910267035711434,18.20295289320371
268,16.27185777901172,25.739654347647953,0.587755650021134,0.70854284183062,18.703879961908854
269,15.029394629959153,34.268781531974234,0.5916320965948181,0.7304809130750137,18.412275653376817
270,15.890609519955621,28.554993252787703,0.6012512923269446,0.7693372519287806,19.366162263667913
271,17.66130049486305,33.38611312336232,0.5744335045100533,0.7618082737712991,18.510677092868338
272,21.02404140399339,33.11436686729447,0.5654794658491226,0.7516907981624653,19.68419861375485
273,23.549225222484655,25.522129491486996,0.5781855630574989,0.8020333099192906,18.715070848076298
274,21.960241157407225,25.67352083979522,0.5720805287169324,0.7339568840068105,18.586537006618016
275,22.98191854423034,30.804746398418008,0.5553602230750134,0.7327822890824782,18.824842919228598
276,18.381611707575264,30.216143437771468,0.6001272581586594,0.7035858851845858,19.32173329814612
277,22.669421453476417,34.525761229421875,0.551515406061467,0.7108347625319678,19.035571525653523
278,21.333928000987633,32.13093653109399,0.6434874201626104,0.7541601387665473,20.860405128922203
279,23.957878323612377,29.15021295151474,0.5821802121314185,0.7759679964841997,19.23640263403456
280,16.3433822736267,30.35723801811588,0.6476571581572564,0.7355846006952323,20.838831218941525
281,17.04264469683349,32.98229635520948,0.5657602070340878,0.8476451548307906,20.207209722296984
282,16.776110924616944,32.367807030072136,0.5756599007362696,0.7839493571101904,18.12010350704527
283,15.945548987916338,25.057128488482174,0.5907330202718336,0.716092310722847,19.522687443386786
284,24.819456518317793,33.57650381910189,0.6297972067794446,0.7743990448179867,19.331405159344023
285,18.887287292772598,31.521795384021893,0.608552242822223,0.8248898183814949,18.030963797458806
286,18.67317574230635,28.124830409431155,0.585369667309721,0.7695290897699855,19.702312230374698
287,22.401125907181957,31.67758439366036,0.5523351699786911,0.7913434556913541,20.52718755378934
288,24.17008437077192,26.3582107313165,0.5668483563847363,0.7272466610451859,18.945653107034982
289,20.27034328074553,34.626243313722824,0.5674105652357389,0.734276155584029,18.518671136323448
290,21.33626973199597,27.808483292951408,0.6298228387256094,0.7342804259382293,18.073312164136656
291,24.830166282634455,32.35876128224428,0.5954996253736131,0.8189046779367127,18.220617109399413
292,24.541981634909494,34.857734296047106,0.5637795471055976,0.7430830554442247,19.9170074548693
293,23.099568397261233,28.328907143175854,0.6409743947987399,0.7589639679552184,18.504357387104296
294,24.86321974980865,30.240742131922637,0.6225027036465569,0.7012724745692277,20.421930099166428
295,23.16912794095779,26.65905003152334,0.6304944497806746,0.8261943677809939,20.74158649823121
296,22.426219871377985,25.124289837651713,0.5765062681537757,0.7125823718900678,20.423296835576174
297,15.934763653861499,34.14132412695663,0.6137979652729809,0.7387768790881319,19.096469502998378
298,22.98299214982813,29.50838214639993,0.5522852969595302,0.7476606657309419,19.860984712499203
299,16.90672098888189,31.443580340734037,0.6344935088166284,0.7954030291505335,18.824810771520042
300,17.889836885280808,31.131805994282793,0.6175034509560959,0.7213310030136826,19.13423482887333
301,18.363726264661665,33.63971996188549,0.6162527142616129,0.7029091061779051,19.709100451295818
302,21.43860336025183,30.282453826931576,0.6349765314823592,0.7021942553136117,19.589547859072894
303,20.272320503220286,29.253094808472696,0.579366200081062,0.7498282546961624,18.947779324974636
304,23.186359677465262,31.71749329247271,0.6201036526952584,0.7908870288875317,20.351522751060457
305,21.370885192638372,31.04106936923942,0.5723550302718823,0.8173344477904992,19.20937926795255
306,24.64913383035502,29.47422712958526,0.5536732155144259,0.7379537834118909,20.17596591962156
307,17.212975477419672,34.342646913624826,0.627143751931039,0.7622787590115351,20.577433958418926
308,16.991141676542796,32.07094205435336,0.621735137317455,0.7105049023135555,18.299464726899185
309,23.941569790984197,31.697120444393455,0.592485915688123,0.7098895158554744,18.778531421522796
310,22.490023223919014,29.669667526148622,0.5541991546796287,0.7705047940794345,19.550114231797576
311,16.310221615650523,30.99867097883423,0.5704302710292136,0.7908761531364953,18.708651689018787
312,15.7805536535916,30.13966731930104,0.61475475427128,0.7917297152538476,19.711509412587986
313,22.841011140628755,34.616561097617975,0.6278671851319453,0.7893032658064146,19.298034066731464
314,16.591591783022185,31.03150245252089,0.5903296846002958,0.72439223482781,18.227412408689663
315,19.2155689674259,29.298965507831255,0.5805637109626054,0.7141785541863428,20.509223520437885
316,19.337997488131293,29.56812013709888,0.643610692041484,0.7161216694780789,18.184100531872495
317,16.196883119512464,30.414515816884446,0.6415908974508907,0.7152854892091012,20.776801265791594
