,carbon_prop_landfill,methane_prop_landfill,wood_decomp_in_landfill,LFG_C,LFG_R,LFG_HHV,LFG_elec_eff
40,0.5399265582296712,0.46007344177032883,0.1755632220114762,62.016741420547966,66.66081504808713,17.524549210817398,0.2684141273571382
41,0.5640423592814219,0.4359576407185781,0.2059253009121608,79.67935039710298,66.78065852256755,13.999357962621175,0.33993967948145154
42,0.5135700200927206,0.48642997990727943,0.15318392942838516,81.49893852866742,62.172631190074526,14.031128290090606,0.30034463908894576
43,0.5617351715792478,0.4382648284207522,0.16034043462297556,76.30926040051216,71.75204199935519,18.553910808028053,0.2674307204667594
44,0.5196693978740453,0.4803306021259547,0.19958366018373402,86.36149754688587,84.9903511304767,16.92450066781797,0.2960827782177575
45,0.521766540125647,0.47823345987435295,0.23951342721252603,79.99873643987036,69.84724170857845,18.43760058551673,0.25209240079852335
46,0.45808378459944044,0.5419162154005596,0.24314079844755837,86.06631828853419,76.64357274465002,16.534553083700576,0.3160563810919943
47,0.5785178679103538,0.42148213208964624,0.19216961565819526,80.90547175257991,75.17580943413067,11.61018999519564,0.28134930421387294
48,0.4707414163514101,0.5292585836485899,0.221513427979069,63.042864689069,73.87453943542508,18.195565910381987,0.33449686813882135
49,0.42054856673776037,0.5794514332622396,0.20760801573760218,79.91626237463726,68.25102517655,14.822256396260979,0.2529816395246326
50,0.5954123961849365,0.40458760381506353,0.2166199905204751,90.33033990675249,84.0077184234872,16.632634478980037,0.28424823851951864
51,0.48173473675778933,0.5182652632422107,0.221043441211916,69.74976224293229,70.85511729398624,14.10073547130761,0.27463274645274516
52,0.41655846133839813,0.5834415386616019,0.2279605667047442,83.6644481104354,68.69028680643646,18.24514168746253,0.2541681005392559
53,0.46217818654182974,0.5378218134581703,0.15078736281523028,84.63866296800808,70.04362262459097,13.72206384368265,0.3200934184761229
54,0.5033560006461819,0.4966439993538181,0.23127443801462771,91.53053113236695,60.16263983320542,11.885798124827552,0.3188548635509304
55,0.49710000531844095,0.5028999946815591,0.20483404162609356,72.61487809653667,66.80997883684014,13.057184602281337,0.3132610379269339
56,0.4856634215972496,0.5143365784027504,0.2442661813632595,87.25865092922677,71.4809990588248,18.39871887842849,0.25803971905820067
57,0.42596202915687825,0.5740379708431218,0.22203683806041113,61.981057525466966,74.39470808930946,11.156168843393012,0.29798801507871686
58,0.4944923965409569,0.5055076034590431,0.15014613294141477,93.37571495142805,64.35148461187961,11.747652968272703,0.2955240432048983
59,0.4562047091021429,0.5437952908978572,0.1559839837713546,83.54893041895104,76.41749162881311,13.87259544065325,0.3429313378898919
60,0.5521482289784849,0.4478517710215151,0.17298841539819115,81.03668342527483,69.07902482119715,15.130972033578313,0.3227806661232696
61,0.4670169414268771,0.5329830585731229,0.2470550796654927,92.86227437376269,62.05673913444547,16.944340682286388,0.326767408129645
62,0.5815429501447249,0.4184570498552751,0.1780288064727407,71.78279223030688,84.53235445745982,11.95893662370162,0.29322544363633773
63,0.41515436795297384,0.5848456320470261,0.2148166132903776,62.262258801137705,61.33173184790176,17.999953403214576,0.2758591536430381
64,0.4076440745607363,0.5923559254392636,0.2310925514297525,78.7309769492636,76.23213035066354,12.041534335792914,0.32160739905457153
65,0.5541720827976864,0.44582791720231363,0.16747736542774674,88.90379206108716,69.99075461116189,13.281919959016765,0.305210483569618
66,0.49168344948737575,0.5083165505126243,0.21349248841956509,65.76896589115476,68.44157959870823,18.05706263881626,0.3111306525830605
67,0.5511252973008608,0.4488747026991392,0.24462641418481013,68.81746512437373,85.02677158391381,15.252373152783834,0.3073819030724929
68,0.4968317255972156,0.5031682744027843,0.18267521776345602,66.69465956742094,60.137777294558504,17.78469715839333,0.29698491723957776
69,0.5446799008444647,0.4553200991555353,0.2163684466193499,89.56997641030858,66.19151503774127,16.17451013335542,0.31920179109131824
70,0.4961473107643751,0.5038526892356249,0.1571981830500674,93.76938246650406,64.52801956809597,13.724812898885922,0.3162752207605562
71,0.4011586846784113,0.5988413153215887,0.1613471876774568,69.8169523009014,83.39687866079181,18.213680279341453,0.263820914386309
72,0.40800386110791464,0.5919961388920854,0.22170638234240314,94.68572563262782,66.2987992614207,11.83437417289328,0.34307442373495456
73,0.5263224195322751,0.4736775804677249,0.21551023615319953,88.07790659001739,75.13369164510088,13.670638293602309,0.3432454466051443
74,0.4372568535370556,0.5627431464629444,0.17443302504201397,92.7972762841519,72.90463321233948,15.05558934553039,0.3263668889924053
75,0.5184253154186106,0.4815746845813894,0.19301531974291683,68.18289345832702,83.03471172494297,17.240755182112352,0.3228383673576131
76,0.588897270882486,0.411102729117514,0.21912526213377403,71.96367189814602,82.45586044983037,17.468714448300073,0.3490135162347129
77,0.4522331544296015,0.5477668455703986,0.1716138357198511,71.68157538219891,76.23182335847304,18.092357803644518,0.3077467662920007
78,0.5123335764088583,0.48766642359114165,0.17359391282583977,90.04697327713147,79.91607006298446,16.58079597407799,0.33749975548997974
79,0.5669025661338689,0.4330974338661311,0.1502456310392756,70.87966512004024,80.01208495891126,11.4103250013399,0.2697307527780226
80,0.5011788185072619,0.49882118149273813,0.16465006560223663,91.93157801630535,61.83445739933463,14.482270866816858,0.3267930372825388
81,0.48945324598289824,0.5105467540171018,0.1897699774317209,68.79652092892431,79.3528879670648,15.153519203629436,0.33775073913677345
82,0.5879204539934626,0.4120795460065374,0.15859734801593958,74.11588643282798,60.50219243116501,12.604924649776155,0.25085049331122744
83,0.40342413732070637,0.5965758626792936,0.22043607685095773,88.1357637503416,83.52548277484455,13.561997492112056,0.282279860324701
84,0.4651846200879594,0.5348153799120405,0.24247252666226296,62.62381448767431,69.15723181637114,14.163435535656888,0.34147624350385797
85,0.585593989517238,0.41440601048276204,0.1882285631816925,61.8592228187573,73.6087822254906,13.504746805188006,0.26953622615162853
86,0.4938282627861497,0.5061717372138503,0.19466950744819803,90.77773221986097,84.19980283201615,17.6613838176118,0.2524912436094706
87,0.5630556837449754,0.4369443162550246,0.20101517413697403,88.72474496812762,68.9672638289845,11.438171553300673,0.3468339652560426
88,0.580459157303653,0.41954084269634695,0.1892792429444885,64.20711801142797,79.58588161000094,14.546488801073467,0.2813617206104749
89,0.5935789352098698,0.4064210647901302,0.16047401758626503,71.9746590208619,76.33368280883656,11.680018272769555,0.30319568830816157
90,0.5877534957567776,0.4122465042432224,0.19935061025817022,78.84163609137148,83.78635226690405,14.412855096041412,0.27244689438478037
91,0.5566190697967093,0.4433809302032907,0.2343839655054375,75.57185348462924,65.00989555327482,13.265548246752338,0.2955492443665832
92,0.5738980680129603,0.4261019319870397,0.18987975599595705,79.78396540287613,62.205481983422246,12.455990044918465,0.2999938883727262
93,0.4084487186439705,0.5915512813560295,0.21017493873469983,63.36542057681188,76.6407953822975,11.627135224041801,0.3396082965306113
94,0.582255892626685,0.417744107373315,0.23649445217766632,80.01408525272115,64.13311826251443,16.11408710940499,0.27809453617438007
95,0.4324192430129168,0.5675807569870832,0.19953553571701904,75.14875322488118,85.08900710150368,12.493227612593355,0.32638059781350975
96,0.555514243549233,0.44448575645076704,0.24511674779074155,90.57819290898061,79.57894889252321,12.86665420922506,0.2973190578616772
97,0.4064835316734833,0.5935164683265167,0.16261891434493717,61.75310705051001,70.88794680144909,18.049643775541,0.2861191183257994
98,0.4611876473950098,0.5388123526049902,0.15780567104648996,73.67497741275932,81.6568285966612,12.249155803734238,0.30493503677069
99,0.5917008113687002,0.40829918863129977,0.2251566328757056,80.73536962491302,78.43099369014833,12.691143531740703,0.29193842965530087
100,0.48348278717735166,0.5165172128226483,0.17873894073001187,63.5672843911916,75.03986425909201,11.96120070121668,0.3252522865584696
101,0.4111988420839327,0.5888011579160672,0.18409832200480072,89.036252968294,63.87552110379516,11.773398295275108,0.3110763219960137
102,0.5465896890870806,0.4534103109129194,0.17950318766148468,90.16216700255053,82.49844062869653,13.416546345842605,0.2932304927304187
103,0.5040293930895541,0.4959706069104459,0.15378291690938195,65.04508692702872,72.38517815488117,11.63261629510423,0.31649389768859826
104,0.5594309322686075,0.4405690677313925,0.235623089509919,61.14516823813635,62.101010273649806,13.971030130622559,0.2647549215791083
105,0.4243620296816566,0.5756379703183434,0.19136263808800125,83.54604215650306,78.8341275857995,14.812883838692802,0.26100999531555563
106,0.5489878613061088,0.45101213869389123,0.15326472651512701,93.4863309097948,76.48284239744655,15.863136839637445,0.2615569160943274
107,0.4999918246614446,0.5000081753385555,0.21158699559747726,86.54272847848407,62.397001787616276,11.88481419699696,0.31814643114884006
108,0.40390505558702555,0.5960949444129744,0.24227616073004576,75.05738279509164,82.60588248027346,17.747058327809157,0.3438906278873816
109,0.4188852333793345,0.5811147666206655,0.20928708479956884,92.73622309199273,60.837739500828825,11.884184481197444,0.3091445452458428
110,0.41869236866270537,0.5813076313372947,0.20815547825800856,71.97635740383033,61.74991458208581,12.855646474397112,0.2907373806478365
111,0.5548385041001805,0.44516149589981946,0.19181008853249615,68.87590674402166,62.465385093791696,15.034924343066752,0.32967981867424584
112,0.5544759612097181,0.4455240387902819,0.23736281513438912,62.396328668256444,75.23162103629153,18.78275573984435,0.2532642789396285
113,0.4673769206837176,0.5326230793162824,0.2472457286521631,71.82130795861394,83.31334799224238,17.237662962191294,0.2525859514613361
114,0.42150363958688736,0.5784963604131126,0.24254261286074272,92.18154209321727,61.32221334092493,12.042205887128652,0.3052200330016359
115,0.4956165836403077,0.5043834163596923,0.18793555289733935,63.31736145211031,81.1651037488153,15.680298270210647,0.2673336869077571
116,0.4009641784767479,0.5990358215232521,0.24455413123796385,83.29524631657847,76.88367804711949,17.530348106564595,0.3157200424659508
117,0.570800183843786,0.42919981615621405,0.157214836393753,77.11595819013215,61.07199124055124,13.089985527105682,0.2936895256782486
118,0.5567256150963876,0.4432743849036124,0.1938294233924494,92.01752775330016,64.60449241780702,12.91588135886393,0.3010233137603483
119,0.5255139143875761,0.4744860856124239,0.1773916539627891,90.09743359898052,77.18597710056926,15.398801189719531,0.27819004884962256
120,0.5661280582891063,0.4338719417108937,0.17332822074238055,77.15761191391556,71.88274824942546,13.25592437198535,0.3265812587305505
121,0.42563139772729464,0.5743686022727054,0.16732456574201038,65.3115769047214,79.0077585189805,15.476144978029897,0.3331107849569618
122,0.43784476412891604,0.562155235871084,0.19889889591307452,64.54865694338922,76.37290406370266,16.274976782894452,0.2615630809110435
123,0.5385578483112456,0.46144215168875435,0.24682789429636176,94.1582277700688,66.23441510956062,12.114363329879609,0.30468490689631766
124,0.45705004769100926,0.5429499523089907,0.15409864308428764,86.1397730310347,79.96911782332968,18.94575982697898,0.27786347124281274
125,0.418192522183321,0.5818074778166791,0.20316551629545934,80.12291547548904,71.8383994913346,15.325931542306613,0.29607665276596756
126,0.5383378513439852,0.46166214865601485,0.196825436746755,79.03750987454188,78.34756740914742,15.54378475172546,0.3359664722696163
127,0.5796971519863868,0.4203028480136132,0.20367801731809332,65.35505269683269,80.5236152467967,14.199230777850975,0.3388560901253893
128,0.5282037319834848,0.4717962680165152,0.21213484222129053,63.26697883491417,66.29404181447069,11.338907409579296,0.2598390287112377
129,0.5982342898065169,0.40176571019348306,0.17830321023434959,94.57764060996638,65.32272401721396,13.85491668254911,0.34341692651349504
130,0.5430716364886817,0.45692836351131827,0.20516287247946766,80.18363418593236,68.69345470112546,13.854399256416695,0.3299081059559553
131,0.5220525667569235,0.47794743324307654,0.16655806101733006,81.31692573673357,79.54085868460497,13.597687041731024,0.30925516637110667
132,0.45476378350874813,0.5452362164912519,0.20493575027476899,91.59859988435275,63.45867399632767,12.54992094283305,0.2836029442518384
133,0.5111230853985883,0.4888769146014117,0.2361604602136102,71.10493748134502,77.24600140270466,11.995841678124785,0.2588377522230418
134,0.5699433365471598,0.4300566634528402,0.21754120768559046,71.97034770168636,75.37036079499063,15.70812383222956,0.26292600196764054
135,0.4906614162622447,0.5093385837377553,0.22894939151686428,76.42068042381106,63.924882401667375,15.555664684841446,0.2993246230754552
136,0.4220255343369199,0.5779744656630801,0.20639490162372498,84.91309938268698,66.76794624378996,12.694798683755073,0.3298867849406134
137,0.5474633766751412,0.4525366233248588,0.2169926540561002,87.21118203836424,78.51438571867797,18.987046852672925,0.27326496826721264
138,0.42293507012783593,0.5770649298721641,0.18212762232667862,72.59898241924016,61.084171114210264,13.747678059798154,0.34412265974567335
139,0.4404430562841342,0.5595569437158658,0.2459941803349218,92.4207072554886,63.91916925532724,17.485760191925333,0.29645193473677356
140,0.49204790132472576,0.5079520986752742,0.23760444192581856,77.7690353802616,66.10682904923605,12.404603118412304,0.3258860901497806
141,0.5502074519070317,0.4497925480929683,0.23302848123828548,71.55662504389592,83.88867510599178,14.037569986307737,0.2627592908222046
142,0.5761889902464193,0.42381100975358066,0.20545067611100123,68.70540477200925,83.71898911233279,14.50951535744705,0.2622084770357994
143,0.5124378869809467,0.4875621130190533,0.24651064792803123,63.66257598090862,69.73072144177222,15.91317372255527,0.27318653938712806
144,0.4782473744711647,0.5217526255288353,0.24524936366325864,78.23528923147991,62.44510227266862,15.865307568416643,0.34641608565004367
145,0.5664650880755628,0.43353491192443716,0.17892621460478253,82.46004472963457,78.79118592008058,15.89486614942441,0.2803035740679
146,0.44055049366396215,0.5594495063360378,0.18169098266698547,76.8531269087355,64.42437223025155,13.606094497957965,0.34628564812456786
147,0.5831411814076648,0.4168588185923352,0.2273063139524763,60.32200291619345,74.08455897624943,18.579983940519888,0.3039439738304514
148,0.42639703298937975,0.5736029670106202,0.21858388786588837,70.85521963372322,74.4298888900075,13.727254041496034,0.2846729351276889
149,0.581532431812628,0.41846756818737196,0.24851914382541226,79.01724416742724,80.49670781903876,11.387702820554539,0.3053846327300834
150,0.5982514204013496,0.4017485795986504,0.2355519562317087,65.7766257340555,74.27825350982556,14.208011913048882,0.2948788187788344
151,0.5292863952715611,0.47071360472843893,0.2374817139340393,70.43455807770218,60.70023646650512,15.038038893976601,0.27575762518123514
152,0.49544669621123216,0.5045533037887678,0.1659243205617497,94.44922517081027,74.14452802165619,14.487765808471043,0.2746597431238683
153,0.5453709239068096,0.45462907609319037,0.1649951939440553,75.97226204322241,62.59804645741189,11.167561722655343,0.2715699635231836
154,0.5121966034172042,0.4878033965827958,0.2272001289606362,60.36590881189985,68.05485837871925,13.441602693653989,0.25703376932491556
155,0.4614940692251264,0.5385059307748736,0.2467018898959887,70.27774445465332,72.63259964449533,13.555484609291511,0.3118736250894146
156,0.5622010181975267,0.43779898180247334,0.21289945811714306,87.90718285746632,77.52930183704534,12.897137584184131,0.3372193182082771
157,0.5616435329649649,0.43835646703503506,0.1927748679258098,75.77725577484847,84.1105491240739,16.501016709576387,0.2548994601717406
158,0.4976511039628271,0.5023488960371729,0.20570944374563158,91.95979829088222,77.72781410818843,18.463521281912037,0.2553295694140051
159,0.5768530068851655,0.4231469931148345,0.24298599742508026,80.69648285981981,69.24512688760932,15.166625214323647,0.30577438383262173
160,0.579023931670936,0.420976068329064,0.1679777392399829,77.56236001516069,70.71193399222811,11.629552439921557,0.26147788590702026
161,0.5141505009704381,0.48584949902956187,0.15454422081873995,86.28614922284831,72.99920729060808,11.648118578949134,0.25121289329096974
162,0.5638783327950071,0.4361216672049929,0.24233672711793533,67.63507313773705,79.64190025993737,18.61634323620055,0.2674480276275847
163,0.5391140411332835,0.46088595886671646,0.15592578492941017,71.39788697378802,80.27679658670382,14.272742991426043,0.33975632625043656
164,0.40523545241201286,0.5947645475879871,0.16716871569624112,82.36751966713489,83.18227025128104,12.08522184308176,0.338083072324406
165,0.47017367901740736,0.5298263209825926,0.23726270133196253,60.3998621197029,64.16891847463506,15.255198566334215,0.2727045096456101
166,0.44796015539804707,0.552039844601953,0.1570107257621822,85.4926103714093,67.88662449823897,15.264649108078547,0.3432502387953701
167,0.510140370694489,0.48985962930551097,0.19099472837234518,93.64372661976216,63.24974309287891,18.469571922853337,0.27680192460093694
168,0.49157586187660035,0.5084241381233996,0.2060832842038846,78.85804157199695,61.99097485828434,17.62556909764762,0.29083857163522714
169,0.46657364321287276,0.5334263567871272,0.20146107870463828,60.56756252729114,65.93535878215661,17.679417248659867,0.3334472304745757
170,0.42842715275117366,0.5715728472488264,0.2002607509368166,80.06837583302632,83.60748121857574,12.391327795786168,0.33069641289333174
171,0.42719829289356426,0.5728017071064357,0.19429945006011332,67.41244154863882,69.67238561340031,12.85918019791091,0.2845754097169612
172,0.46206391596617835,0.5379360840338216,0.15331077400279244,61.133621204547566,73.57691433740524,14.416142251130678,0.28652921235601897
173,0.5019427277314933,0.4980572722685067,0.2089675762155383,89.07594809107765,81.11990078419203,13.438102770871728,0.30091521668155785
174,0.409773629466465,0.590226370533535,0.22847578805080987,79.12517798111381,83.16106212302077,14.965151744132216,0.27214095202470723
175,0.4617974860168222,0.5382025139831779,0.1539745774466931,93.55433216874988,68.78191559524701,12.614709243193731,0.27892239062680035
176,0.4571536116352594,0.5428463883647405,0.17351186790183606,79.57193148205519,79.31405035617381,17.571905627878174,0.2960657897152674
177,0.5677616089821569,0.4322383910178431,0.18912695676776825,68.40036776280724,77.56188589452248,11.403700295760595,0.27556408143206695
178,0.5349617490431933,0.46503825095680673,0.19656478983750342,80.31938111235253,74.48575131665285,12.564768085735484,0.3222110729717831
179,0.5721243957349141,0.42787560426508586,0.1594701193324688,78.38105652012193,81.55404032833312,14.232589903099171,0.33553243897126217
180,0.5256102121936638,0.4743897878063362,0.17733747636673214,93.46046188196158,81.81908861648408,18.920901760947743,0.3072211549199065
181,0.46422297074859614,0.5357770292514039,0.24622877217291486,63.68342971445208,73.51164799707209,17.600868020904283,0.2871735837415889
182,0.5625930181642176,0.4374069818357824,0.2223446853075967,75.67330809014044,64.6278832717093,11.802087339298367,0.34212363906978893
183,0.4447748411679567,0.5552251588320434,0.16967172235391964,70.81021728462166,81.21993058663905,17.896284515704483,0.2926294171220172
184,0.5819667353046741,0.41803326469532587,0.20726767814467134,61.87573810228717,63.39525794234914,12.765030206131298,0.30791227391096254
185,0.4780262869370114,0.5219737130629887,0.18374534443559412,75.78165803391626,71.65302143870214,12.855317862558433,0.320994721573626
186,0.538500397249261,0.461499602750739,0.18905167180898447,79.68804324466784,67.78117109426194,11.210771031319636,0.252897509034333
187,0.5398723379548905,0.46012766204510946,0.21963965371296706,68.49654693243079,80.10036594827693,14.920728329826193,0.3187477870579406
188,0.45386328782999835,0.5461367121700016,0.20058024463581797,82.51477282233027,63.24349843357729,12.714968033883277,0.2697794958336436
189,0.5386123697047883,0.4613876302952117,0.18898812206570537,77.62471167029771,72.8689621369624,11.03284053442598,0.3204026963810397
190,0.4166977656374539,0.583302234362546,0.18379053084004987,92.89524175578856,70.45370733161128,12.52136148317113,0.2581328374255008
191,0.4471137905980579,0.5528862094019421,0.15782702353080552,65.99051855962546,77.16920900102902,16.539878293266202,0.34006257217659996
192,0.4405834735539239,0.5594165264460761,0.19029521402561905,64.38779901115704,84.37189436798103,12.20414739883254,0.3278095199017569
193,0.5402426276576705,0.4597573723423295,0.21031116015910892,70.59530595543734,72.41894061446902,16.41757298197252,0.3447795303629495
194,0.4156757222157303,0.5843242777842697,0.22922329155577248,83.10251890800019,62.29083474179779,15.927640197806149,0.3108517257792725
195,0.4742477479553413,0.5257522520446587,0.1797945644754918,64.49242346216268,60.24650333951751,16.769028205505933,0.2751629015918642
196,0.49704252152504813,0.5029574784749519,0.2384572532390551,69.98517548153569,65.94449913978116,17.136943847319667,0.25090791360060605
197,0.556674174664586,0.443325825335414,0.22858664846426952,84.22518487101429,70.85761177016552,12.8050171861934,0.3091209142883661
198,0.47792250036771305,0.522077499632287,0.1966089602721375,89.19894093740798,71.46150406656702,17.74249051699846,0.33338081537567055
199,0.5447016668653807,0.4552983331346193,0.20899459320981384,72.72792981057505,63.15469381840624,17.853377597242908,0.27856690849399846
200,0.45128377427491273,0.5487162257250873,0.1798046633453521,64.19218272389682,75.95133573311145,17.982692106026427,0.3010220926451444
201,0.5299130451768912,0.4700869548231088,0.22087460036874332,94.66561863917786,71.14769673373708,18.427238531959706,0.3303055193485282
202,0.4598807899883671,0.5401192100116329,0.21319641652148505,87.50283439035098,84.87212651898763,17.741479304690696,0.268591599304009
203,0.5662081612653387,0.4337918387346613,0.18103823646508452,80.45945792243549,79.34880849129209,16.03776611281008,0.3449274503833143
204,0.5729650949126974,0.4270349050873026,0.19738445839021326,91.03290716460788,78.94781188935218,12.609651713512104,0.2590293963915255
205,0.41822111579775856,0.5817788842022414,0.21836613405780084,77.96450070376738,63.81198552023976,13.925902680443926,0.2511575720363626
206,0.48763151699913254,0.5123684830008675,0.22806982656052496,91.90959061799266,80.752481350475,15.845349289869613,0.3359384943338791
207,0.4322065453991791,0.567793454600821,0.16899573254065198,78.82174401873483,67.12692854867504,17.39467871157372,0.32685599673227506
208,0.49739873783619326,0.5026012621638067,0.17381378194073838,90.69748476131167,74.04857798674783,16.232067080116057,0.28225080276055214
209,0.48285114710659655,0.5171488528934034,0.21035162798269272,72.61192358467454,67.45649042082347,16.427534394778526,0.34092048268834346
210,0.42344156367645436,0.5765584363235456,0.16237636894597943,73.4479261216029,61.00926189214933,13.096143125595626,0.3123758693860531
211,0.5360372464615275,0.4639627535384725,0.23877505094042495,79.78770073521358,61.1252161880438,12.849076265802513,0.3371112859933993
212,0.5486797716124656,0.4513202283875344,0.23922975717069034,66.09133434082409,60.700847113311596,16.65809218385815,0.2540632798173543
213,0.5611432632137637,0.43885673678623627,0.19391997507989847,64.97283466908074,76.54687045425408,13.901938229230034,0.28502634524143494
214,0.5841860625770048,0.4158139374229952,0.21611461204297264,77.2361672180476,65.29618316482913,14.786698709536346,0.3176291051608786
215,0.48783917677142447,0.5121608232285755,0.188734144101169,60.51664980608184,70.34869238533908,18.278822079049824,0.3411399725140045
216,0.4348323053008003,0.5651676946991997,0.19763238442674474,68.52012208930363,66.34171970159466,13.761051151459888,0.26814709232395173
217,0.4378480528858967,0.5621519471141033,0.18249228056683892,93.66035907536106,60.374981142544634,14.639847180720025,0.3083564276455491
218,0.46935671368782,0.5306432863121799,0.19671765042766326,88.1570882730605,79.61207050281578,14.904851939755655,0.26022942449392583
219,0.4037025802716063,0.5962974197283937,0.1763612921042554,74.43852856806433,61.964463204421286,18.759939903764625,0.26642093645250514
220,0.5953006287437461,0.4046993712562539,0.18248162666461964,80.44223019617408,79.25879010172963,15.984200755631289,0.2906711200624867
221,0.5592019047881295,0.4407980952118705,0.2210046547670639,84.95136234126807,69.17142825709223,16.891196431780244,0.31301462495384186
222,0.4241755676948601,0.5758244323051399,0.1794421752999922,79.97695345953427,61.725130753668935,11.019229726844317,0.28896825952543514
223,0.5233321473812282,0.47666785261877176,0.21508078822565752,60.40004498986763,65.07801570536877,12.926797799048725,0.29829040223988584
